@relation train-weka.filters.unsupervised.attribute.NumericToNominal-R61-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute var_0 numeric
@attribute var_1 numeric
@attribute var_2 numeric
@attribute var_3 numeric
@attribute var_4 numeric
@attribute var_5 numeric
@attribute var_6 numeric
@attribute var_7 numeric
@attribute var_8 numeric
@attribute var_9 numeric
@attribute var_10 numeric
@attribute var_11 numeric
@attribute var_12 numeric
@attribute var_13 numeric
@attribute var_14 numeric
@attribute var_15 numeric
@attribute var_16 numeric
@attribute var_17 numeric
@attribute var_18 numeric
@attribute var_19 numeric
@attribute var_20 numeric
@attribute var_21 numeric
@attribute var_22 numeric
@attribute var_23 numeric
@attribute var_24 numeric
@attribute var_25 numeric
@attribute var_26 numeric
@attribute var_27 numeric
@attribute var_28 numeric
@attribute var_29 numeric
@attribute var_30 numeric
@attribute var_31 numeric
@attribute var_32 numeric
@attribute var_33 numeric
@attribute var_34 numeric
@attribute var_35 numeric
@attribute var_36 numeric
@attribute var_37 numeric
@attribute var_38 numeric
@attribute var_39 numeric
@attribute var_40 numeric
@attribute var_41 numeric
@attribute var_42 numeric
@attribute var_43 numeric
@attribute var_44 numeric
@attribute var_45 numeric
@attribute var_46 numeric
@attribute var_47 numeric
@attribute var_48 numeric
@attribute var_49 numeric
@attribute var_50 numeric
@attribute var_51 numeric
@attribute var_52 numeric
@attribute var_53 numeric
@attribute var_54 numeric
@attribute var_55 numeric
@attribute var_56 numeric
@attribute var_57 numeric
@attribute var_58 numeric
@attribute var_59 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute NewNumeric12 numeric
@attribute NewNumeric13 numeric
@attribute NewNumeric14 numeric
@attribute NewNumeric15 numeric
@attribute NewNumeric16 numeric
@attribute NewNumeric17 numeric
@attribute NewNumeric18 numeric
@attribute NewNumeric19 numeric
@attribute NewNumeric20 numeric
@attribute NewNumeric21 numeric
@attribute NewNumeric22 numeric
@attribute NewNumeric23 numeric
@attribute NewNumeric24 numeric
@attribute NewNumeric25 numeric
@attribute NewNumeric26 numeric
@attribute NewNumeric27 numeric
@attribute NewNumeric28 numeric
@attribute NewNumeric29 numeric
@attribute label {0,1}

@data
0.269688,0.136305,0.221091,0.199715,0.304337,0.377394,0.556821,0.564057,0.423372,0.372515,0.472986,0.541911,0.522024,0.454161,0.534958,0.474354,0.464822,0.570078,0.745319,0.678617,0.675169,0.853184,0.905372,0.932999,0.77451,0.844146,0.922366,0.699465,0.559946,0.478588,0.438522,0.310931,0.101964,0.088394,0.163343,0.14506,0.072819,0.109702,0.172949,0.209368,0.280023,0.344689,0.172119,0.146869,0.186238,0.196517,0.113003,0.029949,0.04947,0.158788,0.151394,0.347701,0.185393,0.739003,0.155963,0.274359,0.295455,0.142857,0.264463,0.271111,0.570416,0.377409,0.892045,0.140923,0.085337,0.024898,0.07398,0.412085,0.192012,0.419723,0.673253,0.902439,0.839936,0.80844,0.227145,0.668236,0.205986,0.733372,0.673251,0.094286,0.797745,0.660387,0.064695,0.647671,0.27271,0.702262,0.217476,0.801794,0.469573,0.97702,0
0.052006,0.129447,0.172142,0.083928,0.138473,0.248988,0.246179,0.295259,0.386517,0.519377,0.556237,0.624707,0.748946,0.415592,0.331227,0.339304,0.318827,0.257247,0.375342,0.661066,0.752319,0.642359,0.544665,0.589694,0.62532,0.84734,0.980985,0.936188,0.836843,0.572191,0.536407,0.740073,0.577549,0.321357,0.029968,0.310181,0.354144,0.363731,0.572392,0.45719,0.311639,0.529548,0.556317,0.622391,0.722775,0.267691,0.278703,0.610063,0.532055,0.304242,0.355578,0.241379,0.039326,0.266862,0.279817,0.092308,0.110795,0.0553,0.082645,0.12,0.783365,0.028992,0.840229,0.465711,0.117971,0.632819,0.596956,0.893421,0.065659,0.120411,0.284297,0.990173,0.714299,0.506616,0.80547,0.827401,0.818938,0.49948,0.364701,0.910582,0.90907,0.842854,0.042381,0.237215,0.046049,0.701642,0.437025,0.530058,0.545662,0.444042,0
0.506686,0.534076,0.470434,0.37708,0.412376,0.196385,0.162545,0.196692,0.231572,0.162162,0.286957,0.223916,0.295392,0.29308,0.47086,0.547629,0.521915,0.350234,0.430149,0.567744,0.732715,0.746966,0.545512,0.616535,0.647805,0.683996,0.744406,0.802079,0.841222,0.922524,0.984412,0.866157,0.40796,0.406571,0.483686,0.164516,0.360923,0.351461,0.264511,0.033769,0.57568,0.842002,0.554507,0.394615,0.829542,0.780581,0.476277,0.358191,0.496214,0.453333,0.289841,0.20546,0.539326,0.363636,0.266055,0.34359,0.369318,0.288018,0.421488,0.942222,0.285059,0.340091,0.814953,0.835247,0.767289,0.92637,0.558017,0.028287,0.977087,0.578615,0.964068,0.425414,0.036536,0.260036,0.68154,0.027171,0.2495,0.339133,0.041559,0.568368,0.188572,0.503781,0.587532,0.542276,0.01608,0.203352,0.686357,0.955049,0.946446,0.624097,0
0.136701,0.079297,0.130092,0.06253,0.16003,0.394659,0.363434,0.297023,0.456542,0.543544,0.452887,0.503077,0.536561,0.313293,0.331026,0.289029,0.204642,0.104519,0.310961,0.403682,0.461425,0.320911,0.404366,0.473824,0.595801,0.697764,0.645341,0.762145,0.789512,0.844938,0.958252,0.753651,0.459309,0.338845,0.120998,0.10756,0.118303,0.149423,0.346327,0.589542,0.651766,0.613065,0.712789,0.647642,1,0.809654,0.736871,0.826894,0.799596,0.618182,0.053785,0.093391,0.550562,0.272727,0.06422,0.069231,0.167614,0.186636,0.190083,0.16,0.380319,0.918148,0.879253,0.841912,0.450366,0.720001,0.501373,0.710771,0.401376,0.574146,0.574582,0.802087,0.19241,0.681848,0.535738,0.836327,0.575922,0.25016,0.852447,0.24105,0.561631,0.832794,0.591464,0.635893,0.390979,0.546969,0.31912,0.289554,0.920202,0.283289,0
0.078009,0.048864,0.138305,0.13457,0.091555,0.062854,0.070575,0.086218,0.190878,0.180466,0.242195,0.315504,0.270388,0.120759,0.071321,0.139528,0.280075,0.388675,0.523038,0.564747,0.648293,0.713565,0.696514,0.694089,0.761083,0.904945,0.996218,1,0.88334,0.627874,0.242533,0.153126,0.23438,0.491892,0.711977,0.819456,0.785589,0.635645,0.464446,0.366558,0.364563,0.381563,0.455709,0.471399,0.404606,0.235052,0.125679,0.090746,0.1474,0.140606,0.023904,0.102011,0.266854,0.020528,0.055046,0.138462,0.022727,0.006912,0.088154,0.088889,0.919226,0.897277,0.978556,0.853438,0.084713,0.480359,0.559196,0.511373,0.843374,0.692186,0.520223,0.397919,0.803796,0.134664,0.324547,0.81575,0.439902,0.642993,0.555018,0.581309,0.975104,0.147511,0.226732,0.694323,0.101669,0.758748,0.585357,0.857028,0.447495,0.390463,0
0.225854,0.090013,0.121879,0.135283,0.276693,0.368492,0.534593,0.341786,0.377303,0.365937,0.389024,0.428634,0.299753,0.185006,0.177851,0.269286,0.422132,0.578909,0.642436,0.555223,0.424431,0.440339,0.538625,0.516545,0.692562,1,0.954197,0.597571,0.490409,0.346192,0,0.165221,0.17946,0.12973,0.156899,0.135887,0.141373,0.281377,0.350932,0.471024,0.405211,0.33663,0.160093,0.122778,0.170742,0.113138,0.111916,0.042228,0.054518,0.150303,0.103586,0.117816,0.410112,0.140762,0.009174,0.125641,0.036932,0.082949,0.143251,0.302222,0.389441,0.217822,0.971223,0.927069,0.997498,0.865833,0.730871,0.219797,0.833673,0.794597,0.190411,0.985614,0.404895,0.542868,0.024879,0.128975,0.471518,0.237328,0.153203,0.103128,0.172097,0.204995,0.157353,0.269727,0.024053,0.104533,0.225523,0.38359,0.375061,0.799944,0
0.177563,0.027861,0.107424,0.17475,0.247527,0.17993,0.357599,0.247189,0.058047,0.118976,0.114754,0.088511,0.067597,0.174796,0.261009,0.410035,0.4871,0.658286,0.781401,0.826734,0.869203,0.937923,1,0.992931,0.95471,0.850975,0.707427,0.567826,0.474979,0.442737,0.392086,0.232656,0.135567,0.239534,0.337015,0.371169,0.279685,0.200478,0.299529,0.374401,0.391546,0.535653,0.421699,0.252899,0.122832,0.231487,0.360558,0.36448,0.317012,0.391515,0.251992,0.288793,0.72191,0.486804,0.059633,0.164103,0.335227,0.163594,0.212121,0.266667,0.043649,0.275822,0.472195,0.247578,0.555044,0.55822,0.31417,0.18078,0.698242,0.586376,0.095944,0.158084,0.002692,0.364259,0.232314,0.884134,0.283309,0.527017,0.160769,0.506363,0.140284,0.121622,0.83163,0.161126,0.072021,0.912338,0.93722,0.892329,0.712047,0.67909,0
0.259287,0.248607,0.20138,0.113172,0.047679,0.352306,0.539594,0.590739,0.45992,0.355212,0.449893,0.551436,0.628289,0.585439,0.791754,0.825361,0.801782,0.893714,0.981906,0.891053,0.88301,0.932016,0.906962,0.788546,0.650256,0.594449,0.460553,0.319473,0.461218,0.326795,0.282647,0.098471,0.027932,0.137573,0.172139,0.175101,0.14848,0.058542,0.263226,0.314706,0.143833,0.174237,0.371783,0.263721,0.151265,0.191306,0.192865,0.157832,0.199394,0.221818,0.351594,0.150862,0.162921,0.662757,0.048165,0.212821,0.34375,0.246544,0.267218,0.533333,0.354086,0.409104,0.279694,0.847605,0.418531,0.809933,0.755446,0.256633,0.944637,0.185443,0.993342,0.530516,0.726134,0.681172,0.941384,0.96706,0.875613,0.181436,0.086245,0.132658,0.59124,0.573001,0.929325,0.447428,0.263326,0.823908,0.199332,0.74888,0.266076,0.551093,0
0.299406,0.235319,0.227661,0.133143,0.291149,0.379822,0.392609,0.07409,0.082156,0,0.132288,0.327814,0.401076,0.358255,0.450296,0.532261,0.646462,0.700052,0.747738,0.857877,0.833052,0.782408,0.828865,0.930028,0.846014,0.577266,0.384284,0.307225,0.281485,0.188624,0.314476,0.463373,0.474955,0.519237,0.508438,0.45756,0.424557,0.414786,0.418291,0.470153,0.386798,0.399023,0.331566,0.32556,0.30381,0.245337,0.182905,0.158131,0.228672,0.14303,0.008964,0.185345,0.488764,0.199413,0.112385,0.325641,0.244318,0.179724,0.30854,0.191111,0.980278,0.527953,0.39168,0.384976,0.025243,0.365315,0.122324,0.545095,0.994841,0.84633,0.00945,0.556431,0.618878,0.609008,0.792601,0.75498,0.253514,0.348158,0.761541,0.177117,0.413803,0.639198,0.339843,0.413825,0.967798,0.538585,0.102914,0.607296,0.695438,0.426027,0
0.524517,0.53279,0.54205,0.341893,0.348973,0.715943,0.673798,0.36538,0.060043,0.143143,0.201283,0.428488,0.435674,0.195009,0.200622,0.246082,0.149933,0.212675,0.327688,0.123502,0.220489,0.631833,0.971813,0.975105,0.79529,0.616808,0.465805,0.522746,0.7549,0.482402,0.503488,0.435304,0.386748,0.179544,0,0.417238,0.562541,0.218363,0.17809,0.284532,0.286856,0.538095,0.410966,0.103968,0.169463,0.292649,0.586925,0.882001,0.744069,0.255758,0.359562,0.619253,0.632022,0.818182,0.298165,0.402564,0.494318,0.43318,0.567493,0.226667,0.029342,0.813159,0.46549,0.507351,0.031211,0.401932,0.78653,0.337709,0.756675,0.148823,0.469793,0.640735,0.474761,0.729658,0.213678,0.998555,0.814397,0.231073,0.250421,0.869356,0.92462,0.895395,0.027582,0.496064,0.130997,0.473958,0.952807,0.690839,0.297804,0.656486,0
0.051263,0.259323,0.368265,0.27223,0.085214,0.299703,0.657127,0.994708,1,0.710139,0.430934,0.087632,0.400058,0.379911,0.374962,0.373092,0.093047,0.102649,0.22975,0.913099,0.976707,0.273547,0.146339,0.167503,0.028666,0.277784,0.259691,0.578839,0.433278,0.709491,0.162089,0.27225,0.602226,0.897615,0.858955,0.9375,0.872075,0.945929,0.680017,0.470479,0.556225,0.458242,0.201345,0.186679,0.378448,0.247669,0.307678,0.766397,0.569914,0.243636,0.478088,0.317529,0.477528,1,0.337156,0.825641,0.5625,0.373272,0.672176,0.657778,0.63825,0.930432,0.160802,0.264216,0.582403,0.858591,0.960355,0.000573,0.307759,0.866498,0.116121,0.872159,0.19246,0.707398,0.622565,0.792994,0.95732,0.052744,0.77833,0.389741,0.840561,0.480601,0.393154,0.139474,0.846815,0.786416,0.160758,0.510506,0.559722,0.92213,0
0.300892,0.384055,0.268725,0.179505,0.024854,0.043431,0.121978,0.441455,0.585381,1,1,0.70296,0.399477,0.173043,0.274451,0.363831,0.223604,0.221506,0.29434,0.451092,0.633959,0.83396,0.972343,1,0.644608,0.484855,0.372203,0.325237,0.399395,0.366024,0.426313,0.08649,0.405229,0.672072,0.608469,0.432762,0.411874,0.338775,0.449882,0.462963,0.301563,0.519658,0.537308,0.234991,0.211402,0.018925,0.210793,0.614555,0.539626,0.241212,0.207171,0.234195,0.539326,0.583578,0.298165,0.115385,0.068182,0.359447,0.15978,0.066667,0.194345,0.332215,0.934422,0.361353,0.881365,0.999594,0.853103,0.571194,0.335656,0.749331,0.660534,0.949359,0.0974,0.351413,0.780377,0.68909,0.145919,0.629426,0.598672,0.408415,0.069197,0.310492,0.03543,0.071178,0.172081,0.617791,0.714248,0.06887,0.690735,0.210952,0
0.052749,0.170596,0.21912,0.149786,0.207963,0.220124,0.22923,0.459757,0.379453,0.405977,0.527156,0.719812,0.675825,0.397443,0.355502,0.334317,0.281732,0.267013,0.405744,0.707192,0.804701,0.796262,0.646604,0.688352,0.760017,0.855491,1,0.993928,0.874166,0.61665,0.587966,0.685075,0.472015,0.269528,0.007876,0.330242,0.307894,0.389934,0.632898,0.529412,0.260915,0.566667,0.621492,0.633986,0.75263,0.303895,0.253712,0.565439,0.478041,0.162424,0.308765,0.321839,0.205056,0.390029,0.364679,0.020513,0.301136,0.069124,0.115702,0.053333,0.885842,0.417318,0.249106,0.071875,0.229917,0.634618,0.22123,0.514313,0.174348,0.758243,0.076543,0.705157,0.877786,0.164768,0.488051,0.932081,0.752235,0.148167,0.051115,0.479289,0.675603,0.035065,0.351575,0.911945,0.149188,0.805785,0.561271,0.158925,0.269363,0.211765,0
0.154532,0.166309,0.131735,0.116262,0.234847,0.377394,0.429008,0.321499,0.253071,0.280995,0.130007,0,0.220817,0.29308,0.497442,0.66609,0.75702,0.842597,0.979487,1,1,0.999141,0.901134,0.672472,0.478154,0.417998,0.472634,0.608481,0.705067,0.598562,0.334859,0.284459,0.403129,0.379332,0.224813,0.087097,0,0.047936,0.006961,0.110349,0.195136,0.22967,0.107849,0.193507,0.238129,0.145091,0.201195,0.254268,0.300858,0.243636,0.070717,0.130747,0.160112,0.043988,0.03211,0.146154,0.099432,0.218894,0.212121,0,0.711699,0.123863,0.713131,0.895723,0.623545,0.942673,0.466945,0.684992,0.46162,0.093224,0.754619,0.304559,0.462551,0.424044,0.788269,0.666468,0.768269,0.24116,0.545336,0.038792,0.178655,0.024678,0.044811,0.102372,0.165245,0.206629,0.058014,0.184832,0.365281,0.096835,0
0.199851,0.05015,0.033509,0.013077,0.109054,0.237928,0.332315,0.234179,0.446714,0.48048,0.556522,0.704572,0.724669,0.425389,0.321497,0.284348,0.304321,0.296727,0.424364,0.608198,0.688449,0.818924,0.835647,0.847557,0.908142,0.998348,1,0.747221,0.44339,0.33791,0.367015,0.48722,0.395674,0.305564,0.054107,0.282762,0.406845,0.289799,0.266867,0.274183,0.020961,0.221978,0.447304,0.598557,0.620699,0.35395,0.238863,0.151243,0.056537,0.071515,0.040837,0.061782,0.27809,0.199413,0.006881,0.128205,0.034091,0,0.220386,0.164444,0.725582,0.766874,0.700085,0.718532,0.788779,0.005697,0.605935,0.574671,0.947401,0.173402,0.155854,0.513991,0.258815,0.423386,0.262587,0.861799,0.415754,0.303112,0.511296,0.946942,0.772138,0.643024,0.128536,0.627482,0.736307,0.116148,0.063682,0.188254,0.374527,0.987261,0
0.102526,0.082297,0.061432,0.077984,0.173726,0.358241,0.377049,0.315105,0.363483,0.387387,0.479544,0.514947,0.534235,0.312983,0.105728,0.09943,0.320899,0.526338,0.628656,0.708476,0.778035,0.813554,0.861926,0.778301,0.695226,0.526159,0.254964,0.447921,0.625626,0.717228,0.827011,0.914651,1,0.988235,0.668099,0.385585,0.098185,0.337527,0.64093,0.871351,0.84586,0.654579,0.338032,0.221979,0.400057,0.379046,0.359471,0.449835,0.615346,0.597576,0.026892,0.091954,0.058989,0.058651,0.165138,0.041026,0.230114,0.235023,0.225895,0.12,0.709061,0.970706,0.498542,0.179605,0.952168,0.658492,0.958681,0.12816,0.564446,0.616565,0.059257,0.017957,0.513764,0.09468,0.673175,0.148068,0.754977,0.940067,0.858765,0.660032,0.1913,0.423648,0.378832,0.132019,0.692704,0.474551,0.886275,0.441921,0.536179,0.234843,0
0.31055,0.188598,0.072273,0.225868,0.554147,0.673051,0.536538,0.355678,0.265049,0.42471,0.494227,0.751465,0.860736,0.780551,0.8387,0.901079,1,0.886857,0.86882,0.773759,0.700253,0.7402,0.615556,0.304375,0.155584,0.149576,0.29709,0.263792,0.160655,0.092405,0.059189,0.109311,0.18219,0.096661,0.148716,0.096673,0.241745,0.233025,0.199722,0.115795,0.086045,0.338828,0.308418,0.032852,0.279642,0.203374,0.078595,0.187781,0.25896,0.573333,0.247012,0.375,0.561798,0.381232,0.399083,0.130769,0.119318,0.251152,0.415978,0.417778,0.903979,0.557123,0.920068,0.183508,0.441599,0.119369,0.326313,0.126013,0.956639,0.083687,0.014448,0.248444,0.191177,0.482255,0.281626,0.696884,0.204682,0.016597,0.470663,0.580925,0.962237,0.895301,0.775027,0.410344,0.358135,0.832505,0.558695,0.099327,0.085084,0.098108,0
0.067608,0.074153,0.142576,0.24679,0.468171,0.217966,0.175326,0.228666,0.10473,0.127699,0.309765,0.549824,0.517081,0.461999,0.615307,0.64136,0.795254,0.917714,0.982327,0.96083,0.857293,0.820105,0.817315,0.79582,0.584612,0.433087,0.406976,0.414059,0.416076,0.327994,0.277959,0.300205,0.285624,0.220456,0.195152,0.228528,0.311612,0.423417,0.351681,0.283007,0.160625,0.210623,0.284366,0.136047,0.081461,0.042101,0.042919,0.140761,0.051489,0.069091,0.030876,0.215517,0.264045,0.214076,0.594037,0.7,0.267045,0.110599,0.404959,0.382222,0.04415,0.44824,0.634459,0.243004,0.702384,0.639819,0.367989,0.434066,0.595446,0.504277,0.452674,0.542077,0.098567,0.752869,0.548094,0.539838,0.973421,0.573624,0.174798,0.532154,0.309304,0.635418,0.331728,0.411199,0.3847,0.719427,0.501501,0.291392,0.053356,0.058831,0
0.364785,0.402057,0.199409,0.084879,0.235354,0.624494,0.457627,0.432856,0.389435,0.168883,0.330577,0.372509,0.607646,0.350521,0.201023,0.264808,0.300798,0.120623,0.2409,0.305223,0.492728,0.683385,0.697255,0.673599,0.477835,0.483203,0.59355,0.834088,0.898978,0.848207,1,1,0.698834,0.708638,0.724864,0.408669,0.134376,0.149319,0.10816,0.309695,0.761436,1,0.691969,0.567251,0.91669,0.852167,0.546179,0.412998,0.183746,0.430303,0.454183,0.602011,0.755618,0.41349,0.25,0.320513,0.048295,0.237327,0.201102,0.32,0.045298,0.542231,0.807979,0.432335,0.388638,0.458073,0.500911,0.483294,0.921981,0.881001,0.767463,0.147269,0.181241,0.603797,0.358731,0.119451,0.475989,0.808804,0.376602,0.823362,0.356569,0.401672,0.839148,0.347249,0.323812,0.66488,0.574469,0.609501,0.352711,0.337831,0
0.786033,0.456065,0.079501,0.185212,0.172711,0.272188,0.886913,1,0.83707,0.83698,0.70948,0.295281,0.312545,0.249149,0.663557,0.658457,0.137291,0.048,0.40364,0.8628,0.788364,0.32467,0.120801,0.140559,0.15665,0.212138,0.181742,0.6021,0.562865,0.664923,0.364399,0.444888,0.768035,0.899947,1,0.920565,0.987864,0.927524,0.743521,0.50915,0.2,0.239316,0.215828,0.370008,0.621837,0.424712,0.285766,0.165618,0.168602,0.253333,0.171315,0.239943,0.294944,0.653959,0.607798,0.071795,0.230114,0.267281,0.22314,0.608889,0.094251,0.178412,0.070539,0.765681,0.713542,0.063926,0.666888,0.608823,0.573266,0.334235,0.91622,0.962448,0.950809,0.184395,0.406053,0.558298,0.996853,0.780199,0.643384,0.019588,0.666692,0.677267,0.537186,0.06717,0.096466,0.8024,0.573051,0.778487,0.361388,0.590802,0
0.158247,0.133733,0.133706,0.081075,0.182856,0.175344,0.208669,0.239912,0.233262,0.276705,0.331433,0.419695,0.309493,0.16964,0.140335,0.160085,0.148378,0.257351,0.477803,0.589683,0.748735,0.798625,0.766133,0.875832,0.873508,0.941624,1,0.973137,0.83799,0.580582,0.416394,0.315039,0.251181,0.191309,0.100542,0.019254,0.025038,0.091401,0.07507,0.10512,0,0.139316,0.26652,0.264623,0.266989,0.280719,0.310757,0.320156,0.240787,0.206061,0.185259,0.119253,0.185393,0.214076,0.061927,0.05641,0.071023,0.016129,0.093664,0.24,0.950588,0.08337,0.529776,0.449298,0.23073,0.880916,0.943155,0.34396,0.300802,0.832708,0.001625,0.237604,0.145572,0.357264,0.235293,0.793019,0.967433,0.74311,0.481876,0.288711,0.010053,0.741565,0.219917,0.906433,0.264833,0.651035,0.048913,0.218776,0.386458,0.059169,0
0.295691,0.135019,0.227989,0.011888,0.254375,0.231184,0.230897,0.279603,0.366554,0.369369,0.439772,0.594373,0.498619,0.378158,0.294312,0.30633,0.256554,0.277922,0.201347,0.509846,0.662943,0.604769,0.557486,0.672677,0.572038,0.825091,0.99065,0.916324,0.792014,0.641822,0.561369,0.790507,0.583955,0.25045,0.012887,0.173286,0.293899,0.455132,0.576676,0.450654,0.542675,0.869719,0.796974,0.72958,0.817316,0.492732,0.457443,0.688529,0.641595,0.431515,0.365538,0.234195,0.08427,0.240469,0.252294,0.182051,0.150568,0.034562,0.115702,0.048889,0.384988,0.484612,0.754453,0.637495,0.115488,0.193803,0.084255,0.22744,0.203596,0.756273,0.325037,0.452666,0.558913,0.228614,0.821831,0.83341,0.96933,0.337946,0.991168,0.440328,0.36585,0.065859,0.940222,0.950613,0.311706,0.289099,0.759153,0.136642,0.079632,0.927038,0
0.215453,0.105444,0.049934,0.100095,0.211768,0.253844,0.248402,0.254465,0.179054,0.20306,0.256736,0.337046,0.35383,0.260905,0.186077,0.134643,0.187649,0.212156,0.262466,0.28735,0.345067,0.350875,0.494755,0.683741,0.772805,0.81683,0.915853,1,0.894704,0.613817,0.597885,0.450822,0.264622,0.220668,0.168047,0.084879,0.161601,0.141416,0.222853,0.249455,0.249913,0.381929,0.217897,0.086962,0.16861,0.251371,0.340094,0.333633,0.156487,0.173333,0.13745,0.136494,0.160112,0.096774,0.139908,0.007692,0.144886,0.06682,0,0.217778,0.348692,0.592873,0.058743,0.549433,0.933163,0.538461,0.452285,0.980525,0.084419,0.938566,0.4429,0.382107,0.820865,0.105178,0.333968,0.500858,0.856688,0.788939,0.069687,0.336426,0.014543,0.853562,0.520297,0.237944,0.088044,0.969945,0.33128,0.324966,0.828948,0.399633,0
0.234027,0.265324,0.120237,0.047313,0.094852,0.245751,0.321478,0.39581,0.394963,0.572573,0.701069,0.748095,0.770752,0.37558,0.292808,0.296458,0.276863,0.243532,0.520619,0.778682,0.86836,0.856836,0.693441,0.683537,0.710891,0.866946,1,0.981062,0.894078,0.569358,0.485284,0.56675,0.431482,0.285745,0.056357,0.218649,0.136781,0.371738,0.615335,0.553268,0.227099,0.52674,0.491013,0.556815,0.695479,0.260697,0.170228,0.408506,0.457345,0.174545,0.327689,0.183908,0.039326,0.164223,0.201835,0.097436,0.153409,0.103687,0.088154,0.231111,0.640465,0.63595,0.397246,0.369557,0.859093,0.918293,0.382737,0.182876,0.227086,0.575589,0.353316,0.947126,0.001184,0.165236,0.10724,0.900356,0.5252,0.971501,0.147096,0.925431,0.598454,0.360603,0.805803,0.408595,0.696525,0.090349,0.797362,0.360483,0.92868,0.224533,0
0.174591,0.153022,0.03975,0.05088,0.037281,0.059887,0.145874,0.296582,0.271499,0.320463,0.341126,0.323271,0.205408,0.006497,0.127495,0.157338,0.18941,0.290909,0.338733,0.416952,0.546796,0.720438,0.794638,0.880852,0.939471,1,0.934342,0.753294,0.700063,0.821074,0.778286,0.475011,0.130001,0.141706,0.145034,0.180343,0.251913,0.138297,0.062969,0.070915,0.056398,0.246642,0.323936,0.239887,0.204578,0.201591,0.179464,0.012279,0.077739,0.140606,0.180279,0.191092,0.348315,0.105572,0.06422,0.146154,0.105114,0.069124,0.165289,0.484444,0.125184,0.619479,0.013956,0.600204,0.557632,0.504122,0.222388,0.50675,0.485781,0.5925,0.567041,0.873155,0.61499,0.239271,0.378445,0.958205,0.831977,0.578987,0.660886,0.441373,0.787691,0.008092,0.784311,0.736374,0.517479,0.914958,0.349682,0.750569,0.715832,0.474717,0
0.078752,0.083583,0.009855,0.037803,0.041339,0.098462,0.170047,0.061301,0.19871,0.281138,0.280542,0.257034,0.135485,0.166856,0.292707,0.527275,0.673609,0.784208,0.81275,0.709974,0.720911,0.776394,0.794108,0.477308,0.140452,0.220619,0.606576,0.85035,0.892202,0.762559,0.510791,0.506162,0.373937,0.339057,0.26859,0.229133,0.256724,0.422065,0.423217,0.348257,0.096699,0.196947,0.478728,0.395774,0.134347,0.211876,0.252445,0.231207,0.310449,0.278788,0.110558,0.222701,0.227528,0.099707,0.116972,0.15641,0.076705,0.138249,0.077135,0.208889,0.49804,0.584462,0.134936,0.098198,0.067261,0.847511,0.11599,0.639584,0.998475,0.013356,0.120714,0.736367,0.771716,0.803546,0.2389,0.782225,0.90093,0.633432,0.536121,0.331674,0.696643,0.544892,0.749172,0.210637,0.951345,0.238456,0.022087,0.513308,0.046213,0.399029,0
0.060921,0.191599,0.090013,0.15573,0.255643,0.243593,0.410114,0.455127,0.458538,0.403689,0.395866,0.4682,0.320395,0.166443,0.115659,0.195196,0.247332,0.301195,0.194614,0.06464,0.006745,0.059285,0.283565,0.421883,0.545396,0.760436,0.92142,0.932997,0.932027,1,0.962067,0.921269,0.748504,0.723688,0.748287,0.797379,0.800569,0.579391,0.466909,0.514488,0.460915,0.475946,0.625501,0.692991,0.637617,0.366703,0.279066,0.407008,0.475013,0.316364,0.078685,0.216954,0.323034,0.29912,0.022936,0.238462,0.196023,0.124424,0.044077,0.133333,0.888239,0.215124,0.334137,0.092657,0.376131,0.82221,0.083484,0.763633,0.98087,0.152579,0.637487,0.570548,0.304018,0.016369,0.728254,0.588728,0.615234,0.50208,0.010034,0.790051,0.128861,0.739138,0.976734,0.275538,0.019566,0.180796,0.448502,0.916042,0.330431,0.814963,0
0.136701,0.109301,0.034494,0.168806,0.252853,0.421905,0.801889,0.750827,0.497389,0.573717,0.515467,0.160903,0.635267,1,0.913432,0.827397,0.68853,0.774026,0.872607,0.839576,0.886172,0.9434,1,0.89499,0.766198,0.815068,0.632524,0.438864,0.450792,0.27983,0.246893,0.065495,0,0.126232,0.164774,0.208468,0.10059,0.158989,0.32341,0.362418,0.232658,0.139072,0.344627,0.33329,0.198038,0.148519,0.250453,0.395627,0.539626,0.393939,0.314741,0.063218,0.432584,0.217009,0.827982,0.248718,0.352273,0.64977,0.352617,0.075556,0.385871,0.658471,0.286164,0.030266,0.131325,0.283213,0.164667,0.693347,0.242357,0.164391,0.07074,0.483886,0.156549,0.837861,0.335465,0.003303,0.006945,0.211932,0.197829,0.731634,0.68383,0.428154,0.418341,0.180462,0.92575,0.057201,0.50704,0.693727,0.646438,0.71173,0
