@relation ionosphere-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute att1 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute NewNumeric12 numeric
@attribute NewNumeric13 numeric
@attribute NewNumeric14 numeric
@attribute NewNumeric15 numeric
@attribute NewNumeric16 numeric
@attribute att35 {g,b}

@data
1,0.918045,0.566075,0.860855,0.530295,0.829145,0.541575,0.61944,0.564805,0.719185,0.60165,0.74709,0.56343,0.723735,0.567535,0.64676,0.51461,0.74079,0.57878,0.664175,0.57308,0.647475,0.57319,0.63218,0.57265,0.618205,0.57157,0.632145,0.580685,0.593835,0.56816,0.583275,0.56599,0.441524,0.694045,0.663635,0.068826,0.817099,0.50398,0.537553,0.557246,0.95659,0.358017,0.191213,0.279244,0.217338,0.767832,0.650584,0.933568,0.45016,g
1,0.958335,0.645835,0.916665,0.416665,0.854165,0.625,0.9375,0.458335,0.958335,0.520835,0.916665,0.5625,0.854165,0.5,0.9375,0.520835,1,0.541665,0.833335,0.458335,0.875,0.583335,0.916665,0.4375,0.91898,0.527515,1,0.604165,0.854165,0.5,0.854165,0.520835,0.072804,0.380873,0.720341,0.745504,0.504156,0.049669,0.69483,0.915531,0.721754,0.103173,0.66206,0.704657,0.267298,0.247575,0.092135,0.383557,0.905292,g
1,0.841585,0.526875,0.924015,0.50101,0.921705,0.501505,0.9215,0.549505,0.879065,0.52051,0.90946,0.502925,0.90369,0.503365,0.90311,0.437765,0.889675,0.48232,0.881825,0.504545,0.873175,0.50489,0.89816,0.478785,0.85412,0.50548,0.811175,0.55799,0.83312,0.50595,0.822035,0.506135,0.040163,0.791765,0.684569,0.571691,0.495871,0.826998,0.603098,0.138741,0.42259,0.206338,0.504378,0.322219,0.397432,0.126235,0.69524,0.211543,0.788557,g
1,0.5,0.5,0.994595,0.386485,0.594595,0.472975,0.5,0.5,0.966215,0.536485,1,0.4,1,0.535135,1,0.443245,0.5,0.5,1,0.394595,1,0.29189,0.5,0.5,1,0.41216,0.5,0.5,1,0.37027,0.644595,0.42162,0.801925,0.168381,0.359808,0.504603,0.196594,0.910848,0.387084,0.039479,0.601954,0.674617,0.528268,0.402614,0.758228,0.824083,0.993894,0.618688,0.064997,b
0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0.828125,0.5,0.5,1,0,0.504653,0.171794,0.475301,0.001309,0.181867,0.044371,0.913378,0.30466,0.425322,0.362907,0.430839,0.785169,0.058707,0.047425,0.546719,0.012806,0.518114,b
1,1,0.53269,1,0.60373,1,0.631405,0.965255,0.661065,0.933865,0.695195,0.87737,0.75041,0.897775,0.761605,0.82977,0.80378,0.788095,0.814995,0.739035,0.835675,0.702765,0.8442,0.67192,0.86041,0.63856,0.86193,0.59648,0.85341,0.55686,0.86344,0.53495,0.85722,0.680442,0.895256,0.308204,0.565029,0.93419,0.500215,0.641243,0.995473,0.15741,0.901043,0.98656,0.004627,0.868307,0.293068,0.30357,0.470614,0.976101,g
1,0.956765,0.90793,0.135135,1,0.30267,0.778675,0.527025,0.64865,0.407005,0.448795,0.48421,0.45515,0.507005,0.482985,0.50554,0.497315,0.50171,0.500485,0.50024,0.500375,0.499985,0.500095,0.499985,0.50001,0.499995,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.440682,0.485992,0.733352,0.407503,0.486916,0.018755,0.241303,0.435947,0.348745,0.624406,0.92623,0.743242,0.537571,0.007908,0.077643,0.075188,0.41809,b
1,0.977795,0.499225,0.932105,0.43378,0.97491,0.497695,0.914045,0.244145,0.962205,0.55184,1,0.428765,0.99632,0.48729,0.979265,0.42241,0.920065,0.808695,1,0.418395,0.93746,0.457525,0.928705,0.49168,0.92066,0.491155,0.912135,0.490665,0.90317,0.490215,0.893805,0.489805,0.059567,0.369586,0.583416,0.735291,0.801936,0.492048,0.488555,0.540212,0.414872,0.983203,0.587091,0.700702,0.172043,0.63684,0.150507,0.678642,0.263447,g
1,0.747575,0.548545,0.64806,0.529125,0.674755,0.5,0.78641,0.487865,0.79126,0.512135,0.667475,0.52427,0.762135,0.502425,0.735435,0.4466,0.71602,0.502425,0.674755,0.529125,0.59466,0.62864,0.65534,0.424755,0.682735,0.519075,0.6966,0.58738,0.63107,0.5,0.686895,0.49029,0.57793,0.401761,0.10438,0.467904,0.162563,0.927334,0.903034,0.263283,0.541847,0.986741,0.334345,0.187293,0.261332,0.288727,0.875822,0.66833,0.850051,g
1,0.883135,0.60553,0.819675,0.69056,0.742045,0.7625,0.575,0.611365,0.568765,0.797825,0.461365,0.722725,0.5,0.74318,0.362545,0.71007,0.21932,0.68409,0.317045,0.59432,0.297335,0.53794,0.307585,0.483855,0.33029,0.43757,0.3623,0.40143,0.40019,0.37676,0.44053,0.36391,0.027517,0.875479,0.451701,0.140038,0.120236,0.119806,0.685319,0.597067,0.343702,0.858123,0.636811,0.858523,0.342268,0.754666,0.938178,0.65805,0.900708,g
0,0,1,0,0,0.5,0.5,0,1,1,0,0,0,0,1,0.5,0.5,0,0,0,1,0.5,0.5,1,0,1,1,1,0,1,1,0.5,0.5,0.343581,0.774655,0.128901,0.590527,0.832216,0.394875,0.77859,0.700056,0.602267,0.788609,0.325931,0.850609,0.11659,0.216782,0.385319,0.791382,0.944401,b
1,0.917135,0.695605,0.7702,0.892895,0.56163,0.94701,0.333895,0.91789,0.14957,0.79782,0.06689,0.609545,0.07779,0.37918,0.20143,0.19053,0.40323,0.061065,0.562195,0.05468,0.755545,0.13773,0.895715,0.36133,0.91504,0.54359,0.83296,0.745395,0.68771,0.850055,0.480085,0.89722,0.41709,0.065894,0.451548,0.494036,0.434375,0.900822,0.115086,0.026983,0.969521,0.307307,0.773819,0.565882,0.807206,0.845834,0.152211,0.540144,0.486937,g
1,0.981775,0.46401,1,0.428335,1,0.393435,1,0.31913,0.96285,0.282155,0.97255,0.29666,0.95196,0.268095,0.991525,0.323715,0.922685,0.1699,0.87673,0.197055,0.848185,0.178875,0.92553,0.1728,0.787885,0.15144,0.627175,0.180405,0.72557,0.136105,0.694475,0.1329,0.856476,0.658314,0.240287,0.820688,0.843781,0.369443,0.67187,0.375096,0.0449,0.411314,0.78432,0.233189,0.841837,0.342009,0.520186,0.552688,0.588199,g
1,1,0.5,1,0.5,0.833335,0.555555,1,0.444445,0.944445,0.444445,1,0.38889,0.88889,0.5,0.88889,0.5,1,0.444445,0.88889,0.444445,0.833335,0.444445,0.833335,0.5,0.951735,0.47324,1,0.555555,0.944445,0.444445,1,0.5,0.695123,0.281429,0.546409,0.094678,0.299199,0.766284,0.106589,0.557613,0.549275,0.305232,0.802994,0.725087,0.581675,0.721213,0.679094,0.898714,0.228266,g
1,0.71875,0.520835,0.791665,0.447915,0.697915,0.5,0.666665,0.46875,0.739585,0.5,0.645835,0.552085,0.770835,0.510415,0.71875,0.385415,0.677085,0.385415,0.666665,0.541665,0.625,0.59375,0.697915,0.40625,0.72006,0.44968,0.708335,0.458335,0.791665,0.34375,0.666665,0.46875,0.439174,0.932797,0.236268,0.39614,0.499567,0.992441,0.113933,0.755458,0.274956,0.508355,0.500755,0.616951,0.490503,0.020409,0.036076,0.43307,0.062396,g
0,1,1,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,1,0,1,0.5,0.5,0.5,0.5,1,0,0,1,0,1,0,1,0.500666,0.317294,0.098443,0.034046,0.865401,0.374925,0.059635,0.603111,0.918136,0.302151,0.54268,0.896824,0.249802,0.773331,0.92382,0.645012,0.380467,b
1,0.3975,0.64375,0.615,0.55,0.64125,0.65875,0.66125,0.675,0.681425,0.326915,0.54625,0.6375,0.4525,0.605,0.45625,0.6175,0.329065,0.65704,0.26,0.46,0.64954,0.66588,0.21,0.38,0.66095,0.357625,0.265,0.5925,0.36448,0.34386,0.702225,0.51525,0.48873,0.786348,0.346917,0.698135,0.606522,0.46391,0.460368,0.911534,0.964743,0.302346,0.073776,0.492481,0.609843,0.146327,0.374233,0.808779,0.495776,b
1,1,1,0.5,0.5,1,0,0,0,1,1,1,0,0.5,0.5,1,0,1,1,0.5,0.5,1,0,0,0,1,1,0,1,0,1,0.5,0.5,0.192135,0.641056,0.323485,0.530024,0.715189,0.858803,0.706444,0.94861,0.740107,0.145619,0.354165,0.413992,0.585192,0.311523,0.317932,0.591079,0.385778,b
1,0.70966,0.56241,0.675,0.5625,0.61591,0.639775,0.48182,0.72159,0.522585,0.68097,0.404545,0.66818,0.43325,0.63661,0.513635,0.702275,0.326135,0.563635,0.39986,0.52539,0.40682,0.68182,0.429985,0.47599,0.450145,0.46443,0,0,0.48542,0.46268,0.49737,0.46843,0.178993,0.307242,0.051755,0.140856,0.198593,0.195522,0.199773,0.410595,0.482195,0.880272,0.060501,0.410275,0.70808,0.479789,0.858912,0.755641,0.721547,b
1,1,0.616975,0.95702,0.760065,0.8901,0.86072,0.7383,0.92111,0.638195,0.95865,0.547335,0.94124,0.3901,0.95702,0.32916,0.877585,0.2432,0.822635,0.177365,0.72307,0.12949,0.64581,0.14581,0.517955,0.141345,0.440285,0.17519,0.359085,0.243745,0.277475,0.31284,0.233405,0.031248,0.721608,0.649828,0.16742,0.329097,0.481059,0.790038,0.748299,0.639061,0.013518,0.503646,0.395008,0.869752,0.312266,0.018163,0.350219,0.237622,g
1,1,0,0.5,0.5,0.889705,0.003675,0.90441,0.775735,0.29044,0.025735,0.5,0.5,0.5,0.5,0.860295,0.11397,0.867645,0.19853,0.5,0.5,0.59191,0,0,0,0,0,1,0,1,0,0.5,0.5,0.078561,0.989678,0.294861,0.357269,0.848797,0.929281,0.75706,0.754054,0.715218,0.78647,0.028118,0.144337,0.959285,0.885376,0.70182,0.183526,0.106403,b
1,0.976085,0.532975,0.96807,0.56515,0.95498,0.59576,0.924405,0.25019,0.950115,0.8066,0.889685,0.67164,0.86127,0.68994,0.830725,0.70422,0.97736,0.79931,0.76629,0.72044,0.733865,0.722555,0.7022,0.720995,0.67187,0.716105,0.95165,1,0.617025,0.6981,0.59316,0.685955,0.234319,0.181081,0.542983,0.987212,0.74692,0.738129,0.091029,0.600457,0.903744,0.461111,0.310734,0.631257,0.55676,0.092454,0.074476,0.857439,0.765848,g
1,0.87782,0.74819,0.91775,0.771505,0.77458,0.860315,0.676125,0.85396,0.567345,0.973745,0.45091,0.96889,0.31198,0.911115,0.23629,0.855805,0.15821,0.839945,0.149185,0.62478,0.104265,0.514975,0.00506,0.354505,0.14824,0.33604,0.18344,0.404075,0.329345,0.19773,0.401955,0.18522,0.903069,0.316853,0.05059,0.083794,0.599114,0.359478,0.427269,0.000152,0.710642,0.02963,0.72985,0.608931,0.99778,0.405486,0.617843,0.749313,0.389913,g
1,1,0.31081,0.824325,0.64865,0.824325,0.37838,0.93243,0.594595,1,0.364865,0.756755,0.5,0.81081,0.472975,0.66216,0.39189,0.859165,0.41167,0.81081,0.527025,0.87838,0.56757,0.675675,0.35135,0.805155,0.389185,0.79239,0.384865,0.864865,0.202705,0.756755,0.37838,0.298857,0.094998,0.786614,0.730672,0.247481,0.325295,0.584382,0.926591,0.075828,0.33212,0.267087,0.557931,0.537725,0.685257,0.287127,0.848997,0.166982,g
1,0.99001,0.500375,1,0.5,0.99491,0.499625,0.973605,0.51197,0.9885,0.51065,0.98944,0.515365,0.99585,0.51169,0.969645,0.528565,0.96776,0.526395,0.98869,0.52762,1,0.531205,0.970775,0.540535,0.983545,0.536275,0.978505,0.54044,0.99095,0.54063,0.986235,0.54308,0.52542,0.619557,0.097562,0.95558,0.782374,0.586873,0.050323,0.367241,0.93467,0.937306,0.662382,0.923895,0.359591,0.078313,0.310404,0.584245,0.146475,g
1,0.950355,0.508865,1,0.491135,0.950355,0.503545,0.92376,0.52837,1,0.51773,0.98936,0.50532,0.98759,0.51773,1,0.484045,0.94858,0.484045,0.93085,0.539005,1,0.5461,0.950355,0.52305,0.971525,0.516235,0.973405,0.51241,1,0.50532,0.968085,0.51064,0.832603,0.813919,0.415452,0.554188,0.375129,0.320491,0.141494,0.757445,0.49929,0.408744,0.64014,0.74805,0.264814,0.687696,0.645901,0.088787,0.651295,g
1,1,0.62084,1,0.74295,1,0.864865,1,1,1,1,1,1,1,0.88564,1,1,1,1,0.87234,1,0.948235,1,0.82314,1,0.691275,1,0.554095,1,0.41315,1,0.093085,1,0.242955,0.81237,0.862135,0.112696,0.935933,0.24367,0.475634,0.401347,0.550716,0.988883,0.935966,0.681962,0.369307,0.753187,0.170425,0.543716,0.737804,g
1,0.837735,0.52264,0.884905,0.44717,0.88679,0.51887,0.83019,0.47736,0.82264,0.50566,0.83396,0.43019,0.860375,0.48868,0.884905,0.543395,0.809435,0.460375,0.879245,0.38113,0.86981,0.426415,0.92453,0.42453,0.86943,0.470995,0.83396,0.51132,0.932075,0.51887,0.86604,0.503775,0.718819,0.987388,0.796709,0.302229,0.124788,0.595837,0.021292,0.782077,0.165215,0.790405,0.015015,0.405431,0.277775,0.412609,0.249587,0.123721,0.061547,g
0,0,1,1,1,0.5,0.5,1,0,1,0,1,0,0,0,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0,0,1,0,1,1,0,0,0.5,0.5,0.549831,0.152194,0.744723,0.027717,0.35906,0.719675,0.061559,0.751452,0.991385,0.7935,0.84168,0.962874,0.48098,0.404788,0.231679,0.66748,0.339532,b
1,0.84099,0.41343,0.91166,0.60954,0.733215,0.66431,0.628975,0.79152,1,0.42403,0.5053,0.722615,0.5053,0.694345,0.593405,0.70584,0.552835,0.681765,0.521625,0.653725,0.499585,0.62468,0.48569,0.597025,0.47843,0.572405,0.476105,0.551745,0.477075,0.53532,0.479935,0.52293,0.31933,0.066416,0.147707,0.035169,0.12957,0.211663,0.406371,0.066289,0.589692,0.811826,0.355595,0.936582,0.041425,0.374793,0.116776,0.496778,0.585929,b
0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,0.5,0.5,0.5,0.5,0.3125,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,1,1,0.5,0.5,0.5,0.142408,0.944168,0.096495,0.317432,0.344909,0.786655,0.405511,0.341122,0.817943,0.039386,0.073563,0.171783,0.649271,0.983025,0.421763,0.627972,0.032259,b
1,0.835325,0.51264,0.83313,0.525155,0.785985,0.593805,0.54388,0.670405,0.818105,0.560655,0.810495,0.571425,0.893185,0.55488,0.791865,0.590755,0.571975,0.70612,0.76944,0.60663,0.7571,0.613125,0.74419,0.61862,0.730835,0.62309,0.717165,0.62653,0.703315,0.62896,1,0.66518,0.597296,0.925559,0.782822,0.234046,0.920683,0.708774,0.253738,0.815561,0.253091,0.006641,0.39452,0.819625,0.249667,0.484559,0.325073,0.954645,0.666494,g
1,0.971665,0.69287,0.741315,0.82267,0.60786,0.88757,0.220295,0.824495,0.131625,0.71024,0.119745,0.5,0.18647,0.344605,0.308045,0.189215,0.436015,0.153565,0.749545,0.1819,0.857405,0.3117,0.869285,0.47258,0.80049,0.65192,0.727605,0.80256,0.51371,0.772395,0.39214,0.752285,0.154861,0.814657,0.076488,0.844382,0.626961,0.329736,0.156196,0.19815,0.660076,0.389583,0.050466,0.889507,0.822662,0.115139,0.079722,0.773684,0.97999,g
1,1,0.49694,1,0.45083,1,0.461755,1,0.446975,1,0.444635,1,0.302555,1,0.42192,0.96062,0.34058,0.932365,0.32733,0.958465,0.27964,0.9803,0.26567,0.90937,0.29814,0.913405,0.288845,0.87892,0.308845,0.90224,0.297125,0.87177,0.274805,0.414932,0.564331,0.904199,0.677103,0.722514,0.319979,0.640097,0.520446,0.374016,0.065231,0.980795,0.079501,0.05602,0.027481,0.537865,0.519596,0.149401,g
0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0,0.5,0.5,0.5,0.5,0.5,0.5,0.194144,0.284926,0.799757,0.074436,0.475394,0.450344,0.273384,0.925284,0.111143,0.62851,0.680502,0.724099,0.15815,0.786874,0.419362,0.65132,0.26495,b
1,0.73969,0.438145,0.71392,0.438145,0.850515,0.304125,0.86598,0.53608,0.631445,0.391755,0.747425,0.579895,0.726805,0.44072,0.71134,0.53093,0.75,0.3634,0.773195,0.592785,0.71134,0.541235,0.853095,0.59794,0.76698,0.437765,0.57732,0.368555,0.737115,0.52062,0.726805,0.24227,0.785212,0.258065,0.917774,0.837842,0.357853,0.152685,0.812383,0.557501,0.63616,0.750059,0.740144,0.844832,0.787858,0.245742,0.606926,0.818157,0.96734,g
1,0.843645,1,0.959865,0.119565,0.908865,0.52174,0.880435,0.55351,0.933945,0.86873,0.850335,0.591135,0.8796,0.56856,0.96739,0.37458,0.85368,0.593645,0.824415,0.62291,0.801005,0.887125,1,0.23077,0.94631,0.61108,0.85535,0.76923,1,0.46739,0.78261,0.619565,0.333805,0.495289,0.248347,0.189444,0.220474,0.081521,0.079151,0.613471,0.222962,0.644777,0.670191,0.589084,0.80358,0.83477,0.395412,0.651013,0.098167,b
1,0.972655,0.48242,0,0.333985,0,0.492185,0.98633,0.50586,0.966795,0.490235,0,0.58203,0,0.498045,0.976565,0.48242,0.96094,0.48633,0.003905,0.558595,0.033205,0.67383,0.978515,0.498045,0.910205,0.56879,0.95117,0.466795,0,0.40625,0,0.328125,0.817361,0.371035,0.277148,0.178874,0.049342,0.035345,0.107234,0.057626,0.404768,0.346757,0.432768,0.778122,0.1595,0.476254,0.564748,0.691264,0.848915,b
1,1,0.580975,1,0.47221,1,0.506865,1,0.43824,1,0.492445,1,0.491345,1,0.46813,1,0.464215,1,0.5295,1,0.44946,1,0.486575,1,0.38511,1,0.465885,1,0.541495,1,0.42903,1,0.462805,0.00375,0.959049,0.324597,0.692266,0.780557,0.458218,0.197358,0.341188,0.55569,0.166763,0.754068,0.92426,0.779667,0.873952,0.275021,0.277328,0.423822,g
1,0.935555,0.52163,0.89973,0.591485,0.995045,0.64646,0.947275,0.458315,0.94299,0.48986,0.95223,0.36638,0.94705,0.59982,0.94322,0.47679,0.92226,0.495045,0.98941,0.32988,0.89477,0.374495,0.933305,0.454035,0.929835,0.48546,0.89387,0.479495,0.879675,0.60906,0.94119,0.545965,0.357707,0.113864,0.268715,0.50101,0.671236,0.609397,0.408083,0.530808,0.013187,0.926033,0.449319,0.915881,0.463321,0.668786,0.759794,0.474003,0.953604,g
1,1,0.5369,1,0.5171,1,0.472185,1,0.54382,1,0.598255,1,0.60164,1,0.563925,1,0.552805,1,0.635435,1,0.72379,1,0.70875,1,0.600165,1,0.683715,0.978015,0.743205,1,0.66246,1,0.73356,0.550084,0.657801,0.599421,0.34622,0.247358,0.39551,0.267833,0.524178,0.152348,0.225372,0.115106,0.468753,0.522382,0.435941,0.079798,0.947626,0.629347,g
1,0.7877,0.484125,0.87599,0.473215,0.80754,0.49405,0.76984,0.516865,0.80853,0.549605,0.795635,0.488095,0.81349,0.50595,0.854165,0.512895,0.801585,0.507935,0.739085,0.48611,0.795635,0.51885,0.75,0.51984,0.806455,0.493815,0.80853,0.43254,0.844245,0.493055,0.8125,0.484125,0.582741,0.319766,0.066616,0.59669,0.116675,0.225857,0.573674,0.239364,0.748958,0.654734,0.2705,0.360053,0.66194,0.232133,0.036541,0.002855,0.001762,g
0,1,1,1,0,1,1,0,1,0.5,0.5,1,1,0.5,0.5,0.5,0.5,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0.96079,0.941862,0.868882,0.001519,0.399801,0.757596,0.614201,0.612259,0.836457,0.608116,0.591354,0.219734,0.373917,0.197453,0.097028,0.679015,0.362716,b
1,1,0.483175,1,0.502425,1,0.43969,0.944825,0.50599,0.86541,0.52673,0.927215,0.504135,0.772955,0.501495,0.918875,0.43178,0.877675,0.4573,0.854435,0.36249,0.716925,0.43969,0.78764,0.2989,0.79492,0.389275,0.7155,0.413175,0.80218,0.3791,0.780225,0.30881,0.820478,0.280466,0.747752,0.59806,0.264103,0.565881,0.333088,0.731693,0.181073,0.761732,0.558637,0.761538,0.279976,0.519136,0.943734,0.163031,0.552298,g
1,0.973265,0.643565,0.86277,0.83624,0.73782,0.912275,0.506335,0.945545,0.375645,0.922375,0.26178,0.780395,0.120595,0.708715,0.167725,0.53604,0.17287,0.402375,0.237625,0.28,0.345745,0.224555,0.479405,0.17604,0.580425,0.2179,0.68376,0.290495,0.730295,0.387325,0.75188,0.4701,0.88748,0.967424,0.65572,0.74497,0.552047,0.73932,0.758466,0.635065,0.591155,0.673076,0.782436,0.918879,0.796644,0.420731,0.469317,0.394295,0.746699,g
1,1,0.037735,1,0.87736,0.745285,0.4717,0.81132,0.5,1,0.49973,0.726415,0.537735,0.81132,0.4717,0.99439,0.499575,0.76415,0.5,0.76415,0.537735,0.97595,0.49944,1,0.896225,0.96096,0.49936,0.9717,0,1,0.71698,0.71698,0.443395,0.758079,0.475797,0.785955,0.303011,0.744631,0.644469,0.114133,0.829201,0.731496,0.876621,0.058776,0.018189,0.880692,0.546933,0.770498,0.859289,0.049949,g
1,0.96218,0.68462,0.85988,0.8421,0.646515,0.97039,0.44446,0.882635,0.341975,0.962265,0.16692,0.89383,0.039275,0.71157,0.028425,0.547925,0,0.515955,0.167845,0.16861,0.26995,0.10913,0.43257,0.05959,0.598825,0.074315,0.74452,0.148765,0.84943,0.26976,0.88033,0.43403,0.122336,0.508925,0.556911,0.511538,0.716449,0.447075,0.433376,0.115712,0.637811,0.721684,0.846806,0.635165,0.342016,0.103564,0.769221,0.282693,0.423441,g
1,0.607145,0.45238,0.666665,0.535715,0.59524,0.59524,0.61905,0.54762,0.70238,0.511905,0.65476,0.47619,0.65476,0.47619,0.642855,0.440475,0.666665,0.52381,0.65476,0.5,0.607145,0.440475,0.67857,0.47619,0.610545,0.48855,0.59524,0.5,0.584985,0.48983,0.57347,0.490615,0.614884,0.757616,0.188919,0.310564,0.600514,0.926247,0.596557,0.947566,0.76915,0.110361,0.19858,0.664363,0.169179,0.394661,0.390797,0.615312,0.171105,g
1,0.88023,0.50546,0.931675,0.50129,0.929105,0.50192,0.89994,0.51152,0.90752,0.56034,0.91548,0.50372,0.909075,0.50427,0.913885,0.46513,0.882655,0.519405,0.884895,0.50574,0.875355,0.50616,0.88569,0.498485,0.85443,0.506875,0.830805,0.504245,0.83149,0.50742,0.819435,0.507625,0.29713,0.233058,0.575176,0.791036,0.206408,0.652862,0.120461,0.967974,0.063693,0.174721,0.035798,0.918121,0.65092,0.935694,0.712181,0.947717,0.421213,g
1,0.69697,0.37879,0.813275,0.50635,0.727275,0.545455,0.81818,0.545455,0.60606,0.39394,0.78788,0.57576,0.69697,0.5,0.78078,0.522805,0.757575,0.51515,0.89394,0.59091,0.651515,0.42424,0.74263,0.529645,0.73181,0.53071,0.666665,0.48485,0.70928,0.53205,0.69697,0.62121,0.325526,0.018249,0.82858,0.356625,0.582187,0.835211,0.979489,0.130002,0.685618,0.93415,0.304657,0.100769,0.175605,0.967892,0.150051,0.46682,0.721917,g
1,1,0.21388,0.99575,0.133145,0.94759,0.01275,1,0.32091,1,0.383855,0.81445,0.06799,1,0.212325,1,0.101985,0.883855,0.05524,0.983005,0,0.8506,0.12552,0.80973,0.11548,0.768885,0.11007,0.9051,0,1,0,0.652225,0.11944,0.895595,0.039511,0.716289,0.901912,0.499036,0.727638,0.915845,0.314048,0.276934,0.373967,0.965738,0.319465,0.662723,0.389099,0.223084,0.295113,0.321168,g
1,0.68438,0,0,0,0.461695,1,1,0.975205,0.872985,0.30645,0,0.103435,0.451615,1,0.74342,0.73251,0.658775,0.362695,0.428285,0.39906,0.44012,0.534475,0.515105,0.533195,0.517215,0.49407,0.497985,0.49164,0.496195,0.50054,0.500075,0.501625,0.870475,0.348974,0.400015,0.871848,0.434134,0.58296,0.872459,0.978057,0.169299,0.086051,0.640501,0.84912,0.903776,0.761294,0.389868,0.503065,0.842853,b
1,1,0.57143,1,0.857145,1,0.857145,1,0.42857,0.92857,0.42857,1,0.51267,1,0.5,0.714285,0.42857,1,0.518085,1,0.357145,1,0.5,0.642855,0.357145,1,0.524455,1,0.52591,1,0.785715,1,0.5,0.052254,0.071063,0.572677,0.86672,0.107519,0.439587,0.928737,0.180012,0.221017,0.33799,0.359741,0.390553,0.139045,0.121717,0.867967,0.919847,0.331333,g
