@relation anneal-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute family=- numeric
@attribute family=GB numeric
@attribute family=GK numeric
@attribute family=GS numeric
@attribute family=TN numeric
@attribute family=ZA numeric
@attribute family=ZF numeric
@attribute family=ZH numeric
@attribute family=ZM numeric
@attribute family=ZS numeric
@attribute product-type=C numeric
@attribute product-type=H numeric
@attribute product-type=G numeric
@attribute steel=- numeric
@attribute steel=R numeric
@attribute steel=A numeric
@attribute steel=U numeric
@attribute steel=K numeric
@attribute steel=M numeric
@attribute steel=S numeric
@attribute steel=W numeric
@attribute steel=V numeric
@attribute carbon numeric
@attribute hardness numeric
@attribute temper_rolling=T numeric
@attribute condition=- numeric
@attribute condition=S numeric
@attribute condition=A numeric
@attribute condition=X numeric
@attribute formability=- numeric
@attribute formability=1 numeric
@attribute formability=2 numeric
@attribute formability=3 numeric
@attribute formability=4 numeric
@attribute formability=5 numeric
@attribute strength numeric
@attribute non-ageing=N numeric
@attribute surface-finish=- numeric
@attribute surface-finish=P numeric
@attribute surface-finish=M numeric
@attribute surface-quality=- numeric
@attribute surface-quality=D numeric
@attribute surface-quality=E numeric
@attribute surface-quality=F numeric
@attribute surface-quality=G numeric
@attribute enamelability=- numeric
@attribute enamelability=1 numeric
@attribute enamelability=2 numeric
@attribute enamelability=3 numeric
@attribute enamelability=4 numeric
@attribute enamelability=5 numeric
@attribute bc=Y numeric
@attribute bf=Y numeric
@attribute bt=Y numeric
@attribute bw/me=- numeric
@attribute bw/me=B numeric
@attribute bw/me=M numeric
@attribute bl=Y numeric
@attribute m=Y numeric
@attribute chrom=C numeric
@attribute phos=P numeric
@attribute cbond=Y numeric
@attribute marvi=Y numeric
@attribute exptl=Y numeric
@attribute ferro=Y numeric
@attribute corr=Y numeric
@attribute blue/bright/varn/clean=- numeric
@attribute blue/bright/varn/clean=B numeric
@attribute blue/bright/varn/clean=R numeric
@attribute blue/bright/varn/clean=V numeric
@attribute blue/bright/varn/clean=C numeric
@attribute lustre=Y numeric
@attribute jurofm=Y numeric
@attribute s=Y numeric
@attribute p=Y numeric
@attribute shape=SHEET numeric
@attribute thick numeric
@attribute width numeric
@attribute len numeric
@attribute oil=- numeric
@attribute oil=Y numeric
@attribute oil=N numeric
@attribute bore=0 numeric
@attribute bore=500 numeric
@attribute bore=600 numeric
@attribute bore=760 numeric
@attribute packing=- numeric
@attribute packing=1 numeric
@attribute packing=2 numeric
@attribute packing=3 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute NewNumeric12 numeric
@attribute NewNumeric13 numeric
@attribute NewNumeric14 numeric
@attribute NewNumeric15 numeric
@attribute NewNumeric16 numeric
@attribute NewNumeric17 numeric
@attribute NewNumeric18 numeric
@attribute NewNumeric19 numeric
@attribute NewNumeric20 numeric
@attribute NewNumeric21 numeric
@attribute NewNumeric22 numeric
@attribute NewNumeric23 numeric
@attribute NewNumeric24 numeric
@attribute NewNumeric25 numeric
@attribute NewNumeric26 numeric
@attribute NewNumeric27 numeric
@attribute NewNumeric28 numeric
@attribute NewNumeric29 numeric
@attribute NewNumeric30 numeric
@attribute NewNumeric31 numeric
@attribute NewNumeric32 numeric
@attribute NewNumeric33 numeric
@attribute NewNumeric34 numeric
@attribute NewNumeric35 numeric
@attribute NewNumeric36 numeric
@attribute NewNumeric37 numeric
@attribute NewNumeric38 numeric
@attribute NewNumeric39 numeric
@attribute NewNumeric40 numeric
@attribute NewNumeric41 numeric
@attribute NewNumeric42 numeric
@attribute NewNumeric43 numeric
@attribute NewNumeric44 numeric
@attribute class {1,2,3,4,5,U}

@data
0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,0,0,?,0,0,1,0,0,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.361702,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.149704,0.746728,0.619964,0.145065,0.551438,0.386674,0.512372,0.861342,0.674771,0.644507,0.629474,0.067934,0.077499,0.258643,0.533487,0.064351,0.49525,0.98266,0.083217,0.157977,0.072702,0.334509,0.964897,0.407396,0.250894,0.120847,0.094989,0.667366,0.124443,0.763409,0.984631,0.953092,0.470172,0.834271,0.840009,0.943243,0.880112,0.680448,0.201211,0.836646,0.507013,0.585698,0.294237,0.766833,0.849468,5
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,0,1,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361436,0.4,0.000205,?,?,?,1,0,0,0,?,?,?,?,0.658905,0.319001,0.023627,0.45082,0.415052,0.853888,0.736678,0.561929,0.723185,0.870679,0.479117,0.747231,0.261714,0.715198,0.526786,0.727325,0.792608,0.221428,0.110834,0.551535,0.292167,0.150184,0.616546,0.763427,0.583527,0.607342,0.520624,0.320847,0.179942,0.678277,0.10266,0.517361,0.724692,0.621624,0.315168,0.055354,0.683963,0.915672,0.638919,0.668092,0.81328,0.244626,0.286484,0.27887,0.376122,2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.255319,0.219672,0.125205,?,?,?,1,0,0,0,?,?,?,?,0.542694,0.388663,0.140723,0.993086,0.515965,0.225624,0.977001,0.096034,0.649494,0.349721,0.241196,0.858125,0.582688,0.893096,0.705719,0.549125,0.802372,0.353547,0.540695,0.174631,0.424079,0.796489,0.747792,0.045259,0.098805,0.612304,0.683177,0.88844,0.264812,0.281324,0.422889,0.891133,0.742364,0.744209,0.549066,0.379074,0.79137,0.714692,0.60445,0.249386,0.217717,0.604745,0.975263,0.778205,0.923641,5
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0.857143,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.175532,0.688525,0.25,?,?,?,1,0,0,0,?,?,?,?,0.404392,0.900764,0.00815,0.896361,0.270211,0.61824,0.156238,0.393784,0.894132,0.698328,0.360589,0.084653,0.515002,0.38691,0.699907,0.212214,0.997257,0.483392,0.334459,0.333907,0.615499,0.727843,0.175054,0.078061,0.353259,0.954929,0.923791,0.854208,0.608116,0.360196,0.525726,0.88062,0.387746,0.221319,0.684883,0.436634,0.367588,0.757765,0.306016,0.635033,0.56072,0.496875,0.525304,0.241166,0.824143,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.468085,0.983607,0.12541,?,?,?,1,0,0,0,?,?,?,?,0.438143,0.987908,0.23155,0.211083,0.668067,0.081222,0.671498,0.600945,0.006991,0.029658,0.745253,0.525646,0.470316,0.015287,0.300996,0.319995,0.317624,0.031354,0.049201,0.221187,0.450834,0.717111,0.252984,0.198499,0.705296,0.777606,0.878331,0.452569,0.682601,0.951886,0.269483,0.054087,0.19282,0.654232,0.630579,0.274726,0.6366,0.667895,0.154225,0.839882,0.763952,0.61947,0.540971,0.603332,0.196813,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.529412,?,0,1,0,0,?,?,?,?,?,?,0,?,?,?,?,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.12234,0.4,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.059716,0.077912,0.423789,0.843937,0.07377,0.876675,0.268599,0.96503,0.614339,0.091907,0.075524,0.216037,0.146005,0.029033,0.20911,0.980522,0.099409,0.825987,0.478767,0.348369,0.565563,0.623435,0.887958,0.424854,0.371555,0.829312,0.192441,0.313198,0.323858,0.205577,0.646057,0.149344,0.363483,0.642728,0.442457,0.002285,0.92895,0.46911,0.584804,0.231593,0.968599,0.967214,0.232846,0.015853,0.78298,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.095745,0.399934,0,?,?,?,1,0,0,0,?,?,?,?,0.892661,0.454746,0.600352,0.361181,0.427849,0.830157,0.737786,0.303712,0.718049,0.015024,0.222727,0.326566,0.679887,0.460019,0.31349,0.561983,0.580541,0.190029,0.333653,0.970335,0.843061,0.547591,0.057312,0.868767,0.751618,0.085251,0.957412,0.865034,0.033059,0.042495,0.217917,0.333847,0.600786,0.269645,0.266966,0.671643,0.400227,0.481622,0.288386,0.758105,0.292288,0.338742,0.712884,0.338874,0.251975,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361436,0.983607,0.854508,?,?,?,1,0,0,0,?,?,?,?,0.490916,0.725282,0.097577,0.322248,0.143327,0.262351,0.341767,0.456197,0.019041,0.729376,0.799064,0.464716,0.887491,0.459501,0.346389,0.94095,0.765425,0.017605,0.64729,0.182674,0.358825,0.106263,0.300285,0.181816,0.830792,0.75025,0.697637,0.78198,0.161623,0.018226,0.523349,0.171294,0.3409,0.068568,0.714691,0.453102,0.698832,0.178361,0.200843,0.455975,0.845179,0.630406,0.815209,0.207198,0.939013,2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,0,0.361702,0.032787,0,?,?,?,1,0,0,0,?,?,?,?,0.839708,0.570145,0.229976,0.518971,0.300243,0.126179,0.83816,0.740784,0.835405,0.870771,0.5808,0.936373,0.814536,0.190936,0.470163,0.21086,0.275271,0.315155,0.766116,0.44669,0.29634,0.123816,0.882225,0.166796,0.270661,0.804633,0.282039,0.182383,0.156216,0.096816,0.500167,0.291034,0.232391,0.810084,0.169846,0.655121,0.183393,0.340813,0.029486,0.448499,0.468077,0.037442,0.315284,0.911231,0.91694,5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.588235,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.056117,0.013115,0,?,?,?,1,0,0,0,?,?,?,?,0.546512,0.881429,0.489517,0.565132,0.558329,0.255646,0.345606,0.935083,0.620019,0.55411,0.609878,0.724645,0.112285,0.29009,0.496633,0.877231,0.025933,0.667699,0.999429,0.005856,0.014498,0.003277,0.815982,0.723287,0.329992,0.595137,0.32164,0.475787,0.848895,0.85451,0.156466,0.484769,0.634776,0.679464,0.902084,0.366543,0.316924,0.066281,0.32936,0.30987,0.991145,0.80921,0.79657,0.34438,0.369365,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,0.122074,0.399934,0,?,?,?,1,0,0,0,?,?,?,?,0.56106,0.432764,0.306903,0.413413,0.112155,0.060029,0.538174,0.399626,0.941926,0.507772,0.655582,0.276009,0.876891,0.934523,0.208909,0.052562,0.595889,0.044819,0.257397,0.463764,0.715892,0.013598,0.781712,0.911102,0.3383,0.993893,0.440949,0.561082,0.88272,0.970586,0.316653,0.328786,0.876063,0.431037,0.173454,0.356932,0.549317,0.62514,0.497417,0.574031,0.622725,0.082848,0.148369,0.982594,0.532136,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361436,0.4,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.718365,0.899585,0.779405,0.554371,0.321761,0.324115,0.772496,0.319044,0.323224,0.17228,0.198604,0.808457,0.433295,0.446791,0.552573,0.050551,0.697593,0.31039,0.73135,0.032842,0.210658,0.307105,0.739672,0.399471,0.730258,0.128685,0.504399,0.707396,0.676146,0.191691,0.9597,0.806513,0.752134,0.350271,0.742044,0.514944,0.278968,0.473002,0.604461,0.210906,0.267882,0.359214,0.023809,0.256563,0.300849,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.122074,0.865574,0,?,?,?,1,0,0,0,?,?,?,?,0.011854,0.192692,0.788348,0.925615,0.749026,0.964515,0.463701,0.571818,0.091502,0.113184,0.114127,0.812786,0.628964,0.5409,0.262224,0.53194,0.873703,0.752522,0.562086,0.936818,0.274171,0.554047,0.601414,0.565912,0.187946,0.337565,0.947758,0.473465,0.914048,0.320463,0.736573,0.997592,0.365994,0.830266,0.377117,0.162578,0.292197,0.543913,0.574285,0.005507,0.119209,0.501365,0.830276,0.95035,0.506063,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.122074,0.865574,0.156148,0,1,0,1,0,0,0,?,?,?,?,0.043567,0.394775,0.717292,0.212317,0.496465,0.013104,0.702372,0.875462,0.308446,0.163331,0.409021,0.954562,0.227712,0.804802,0.293476,0.597092,0.190072,0.552581,0.082519,0.546322,0.312725,0.634272,0.178128,0.400353,0.426233,0.169742,0.550425,0.897236,0.116439,0.265303,0.714244,0.149832,0.768626,0.614073,0.07698,0.251175,0.220437,0.33823,0.731568,0.511897,0.338116,0.69652,0.648281,0.775842,0.132364,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,0,0,0.785714,0,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.787234,0.419672,0,?,?,?,0,0,1,0,?,?,?,?,0.752424,0.927926,0.783487,0.317476,0.710806,0.196539,0.151616,0.853062,0.715653,0.221045,0.151073,0.653464,0.34296,0.763811,0.929799,0.677831,0.472918,0.433684,0.109968,0.218898,0.567909,0.37519,0.972838,0.048813,0.538952,0.347446,0.459883,0.389653,0.971939,0.626476,0.967104,0.875242,0.857048,0.153862,0.828365,0.33198,0.680575,0.937698,0.146288,0.961312,0.797958,0.888538,0.235695,0.355065,0.410122,3
?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,0,0,?,0,1,0,0,0,1,0,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.015957,0.852459,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.000258,0.802577,0.512363,0.028885,0.229545,0.030708,0.44402,0.492993,0.854963,0.560056,0.975821,0.529646,0.842072,0.196769,0.715497,0.846209,0.372,0.391333,0.439034,0.155618,0.401755,0.633136,0.532258,0.632805,0.493456,0.192968,0.530119,0.779419,0.457975,0.579521,0.493006,0.252834,0.894621,0.666778,0.41747,0.85315,0.338393,0.383724,0.930452,0.343314,0.449946,0.136153,0.161656,0.102709,0.500802,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.095745,0.340984,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.484174,0.795841,0.148314,0.911368,0.179741,0.063142,0.000358,0.579342,0.582861,0.220902,0.025988,0.972636,0.053729,0.726469,0.413663,0.494473,0.89793,0.961549,0.057492,0.287157,0.889008,0.34739,0.403415,0.749622,0.142552,0.300618,0.298314,0.435858,0.057975,0.865279,0.396604,0.222952,0.556828,0.361492,0.488414,0.564286,0.202946,0.98979,0.266765,0.163912,0.989921,0.022576,0.548258,0.522384,0.625335,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361436,0.865574,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.386702,0.424377,0.826795,0.839065,0.633404,0.062327,0.282959,0.592265,0.840521,0.066835,0.884898,0.479254,0.611014,0.348739,0.059284,0.632118,0.798195,0.823137,0.265308,0.276516,0.905364,0.294322,0.455587,0.701431,0.363262,0.339912,0.696549,0.251125,0.765502,0.958196,0.417624,0.676053,0.943914,0.974141,0.23219,0.207819,0.161231,0.274715,0.840649,0.09533,0.687816,0.863112,0.187078,0.055107,0.612124,2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.095745,0.4,0.12541,?,?,?,1,0,0,0,?,?,?,?,0.875736,0.361435,0.775318,0.175056,0.826416,0.931982,0.319451,0.850855,0.952499,0.224022,0.454705,0.143233,0.050139,0.729615,0.169416,0.161304,0.679539,0.330555,0.058745,0.848874,0.045875,0.374287,0.043259,0.051667,0.945264,0.849286,0.645518,0.028661,0.585194,0.108229,0.730287,0.854405,0.992159,0.857806,0.564171,0.601573,0.966296,0.998268,0.844423,0.729127,0.133669,0.353817,0.984376,0.731373,0.581385,5
?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,0.714286,?,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,0,0,?,?,?,?,1,0.468085,0.399934,0.06168,?,?,?,1,0,0,0,?,?,?,?,0.253156,0.578474,0.857005,0.653192,0.967086,0.956082,0.546071,0.495803,0.34303,0.202873,0.745545,0.53355,0.958615,0.554614,0.422034,0.742974,0.752434,0.062883,0.184879,0.991846,0.559112,0.9262,0.836531,0.227717,0.106914,0.289251,0.131747,0.663174,0.928674,0.070602,0.405826,0.098748,0.954198,0.501355,0.471414,0.193401,0.963439,0.523046,0.516378,0.005175,0.584612,0.002632,0.662023,0.48106,0.120061,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.787234,0.865574,1,?,?,?,1,0,0,0,?,?,?,?,0.457469,0.404495,0.128755,0.71657,0.827963,0.959635,0.399523,0.14498,0.706663,0.299312,0.069095,0.479354,0.991275,0.932342,0.507708,0.889789,0.251484,0.617997,0.791309,0.051057,0.174678,0.636499,0.051344,0.888492,0.36958,0.698307,0.872453,0.248468,0.453909,0.639247,0.643178,0.209396,0.896121,0.334689,0.10562,0.957134,0.469002,0.645848,0.034577,0.950515,0.404296,0.684921,0.004969,0.498156,0.412792,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.015957,0.390164,1,?,?,?,1,0,0,0,?,?,?,?,0.189673,0.332753,0.38107,0.981412,0.110041,0.061259,0.054762,0.535449,0.532137,0.09603,0.972743,0.85392,0.087793,0.32476,0.754244,0.22563,0.920097,0.864578,0.280485,0.973683,0.929164,0.719897,0.654559,0.635555,0.451164,0.198785,0.254663,0.416373,0.902939,0.718058,0.067772,0.759001,0.007515,0.890021,0.745743,0.434091,0.892616,0.890213,0.174477,0.456597,0.624755,0.055707,0.789127,0.382304,0.605758,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.148936,0.852459,1,?,?,?,1,0,0,0,?,?,?,?,0.830732,0.067518,0.529222,0.136882,0.600683,0.655726,0.265772,0.275571,0.632245,0.870183,0.677859,0.027529,0.95887,0.354388,0.338254,0.41382,0.041487,0.971585,0.808783,0.414285,0.005861,0.02115,0.011867,0.196742,0.551475,0.698757,0.453558,0.391154,0.473183,0.607061,0.726152,0.979665,0.171466,0.675373,0.699873,0.597018,0.305428,0.992344,0.638366,0.353283,0.864755,0.794895,0.141629,0.701914,0.402655,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.705882,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.149202,0.865574,0,?,?,?,0,0,1,0,?,?,?,?,0.110165,0.20529,0.275103,0.350256,0.23606,0.913929,0.172543,0.099422,0.989021,0.24193,0.866552,0.260596,0.082045,0.061426,0.504431,0.487844,0.898376,0.906555,0.715295,0.753725,0.277044,0.753473,0.930234,0.50736,0.81102,0.487232,0.675708,0.438122,0.857804,0.904014,0.76508,0.164612,0.560855,0.750512,0.333693,0.868799,0.372699,0.299337,0.277152,0.439123,0.856643,0.300146,0.860468,0.074078,0.923945,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.095745,0.4,0.155943,?,?,?,1,0,0,0,?,?,?,?,0.522552,0.094032,0.438643,0.989809,0.391434,0.689893,0.342976,0.927755,0.588973,0.385781,0.994599,0.004238,0.980352,0.310978,0.176681,0.836217,0.99677,0.51509,0.11486,0.211387,0.308135,0.93619,0.945507,0.22435,0.755549,0.381074,0.344206,0.75319,0.273411,0.819954,0.663933,0.163254,0.106174,0.365314,0.804438,0.614208,0.043705,0.465781,0.250198,0.429448,0.661927,0.100758,0.273842,0.663691,0.661843,5
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.148936,0.983607,0.854508,?,?,?,1,0,0,0,?,?,?,?,0.954603,0.89214,0.240618,0.563025,0.062644,0.448691,0.791004,0.184045,0.265699,0.07799,0.41949,0.479325,0.516675,0.512034,0.606834,0.173228,0.39411,0.054061,0.353818,0.573408,0.703684,0.650052,0.542783,0.022332,0.815515,0.842299,0.620333,0.909144,0.065452,0.695239,0.349813,0.68606,0.912844,0.077664,0.418333,0.424292,0.505265,0.823139,0.812983,0.879083,0.852437,0.271878,0.104494,0.811742,0.957096,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,0,1,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361436,0.865574,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.271079,0.182572,0.715484,0.865097,0.97678,0.345234,0.419633,0.635341,0.979316,0.99224,0.212988,0.568924,0.113377,0.888701,0.29043,0.055883,0.87266,0.091342,0.515402,0.7561,0.943699,0.284708,0.265789,0.347252,0.928826,0.471276,0.257794,0.931288,0.425099,0.52437,0.892086,0.638098,0.591855,0.945764,0.679207,0.969932,0.649134,0.596612,0.157641,0.528732,0.402502,0.190868,0.418179,0.960962,0.88691,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,0,0,0.928571,0,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,0.095745,0.590164,0,?,?,?,1,0,0,0,?,?,?,?,0.938684,0.240369,0.617844,0.352154,0.395557,0.29046,0.362257,0.056394,0.058735,0.613971,0.847672,0.819285,0.916448,0.336125,0.217299,0.054693,0.707292,0.640358,0.83602,0.350342,0.973181,0.102276,0.423132,0.441197,0.562683,0.809146,0.107342,0.699148,0.377341,0.495237,0.937298,0.231107,0.033408,0.107896,0.682722,0.409124,0.0851,0.747573,0.656684,0.231264,0.522834,0.797065,0.778859,0.330998,0.421048,3
