@relation train-weka.filters.unsupervised.attribute.NumericToNominal-R24-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute var_0=a numeric
@attribute var_0=b numeric
@attribute var_0=c numeric
@attribute var_0=d numeric
@attribute var_1 numeric
@attribute var_2=b numeric
@attribute var_2=c numeric
@attribute var_2=d numeric
@attribute var_2=e numeric
@attribute var_2=f numeric
@attribute var_2=g numeric
@attribute var_2=h numeric
@attribute var_2=a numeric
@attribute var_3 numeric
@attribute var_4=c numeric
@attribute var_4=d numeric
@attribute var_4=e numeric
@attribute var_4=f numeric
@attribute var_4=g numeric
@attribute var_4=h numeric
@attribute var_4=a numeric
@attribute var_4=b numeric
@attribute var_5 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute label {0,1}

@data
0,1,0,0,0,0,0,0,0,0,0,1,0,0.714286,0,0,0,0,1,0,0,0,0.428571,0.591536,0.601222,0.24968,0.275242,0.168451,0.195144,0.417633,0.609199,0.918687,0.635723,0.778927,0.244759,1
0,0,1,0,0.333333,0,0,0,0,0,0,0,1,0.142857,0,0,0,1,0,0,0,0,0.285714,0.474492,0.054391,0.935987,0.48997,0.522282,0.308014,0.273378,0.342763,0.731996,0.839627,0.179813,0.970345,1
0,0,0,1,0.333333,0,0,0,1,0,0,0,0,0.428571,0,0,0,0,0,1,0,0,0.285714,0.756928,0.418197,0.895207,0.755549,0.859359,0.771032,0.148524,0.248401,0.830642,0.831981,0.987672,0.078037,1
0,0,0,1,0.333333,1,0,0,0,0,0,0,0,0.571429,0,0,0,0,1,0,0,0,0,0.385583,0.816028,0.425207,0.573361,0.379119,0.034295,0.289717,0.640056,0.287354,0.000592,0.996348,0.682437,1
0,0,1,0,0.333333,0,0,0,0,0,0,0,1,0.142857,0,0,0,0,0,0,0,1,1,0.660521,0.22087,0.370374,0.794918,0.009685,0.4888,0.406265,0.379494,0.611478,0.91193,0.365046,0.167864,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.428571,0.062539,0.789275,0.202672,0.269242,0.364088,0.270252,0.424926,0.593731,0.760008,0.549104,0.391282,0.370323,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,1,0,0,0.857143,0.115329,0.827607,0.169734,0.809218,0.115372,0.479906,0.846718,0.361916,0.089323,0.881522,0.855449,0.931181,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.285714,0.518699,0.878087,0.074886,0.898528,0.676291,0.482836,0.029466,0.7005,0.251498,0.318197,0.988224,0.277331,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0.714286,0,0,0,1,0,0,0,0,0.857143,0.653399,0.206115,0.790159,0.151571,0.527321,0.58167,0.349663,0.11008,0.090832,0.078147,0.83569,0.960992,1
0,0,1,0,0.666667,1,0,0,0,0,0,0,0,0.571429,0,0,0,0,0,1,0,0,0.571429,0.641124,0.233003,0.858214,0.09838,0.213458,0.470322,0.545865,0.850648,0.866715,0.461459,0.239435,0.339321,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.428571,0,0,0,0,0,0,1,0,0.285714,0.445008,0.189741,0.512724,0.394825,0.925795,0.447407,0.613209,0.984025,0.618263,0.423608,0.810009,0.789856,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0.857143,0,0,1,0,0,0,0,0,0.857143,0.016441,0.467595,0.139187,0.055509,0.698114,0.413014,0.404799,0.063082,0.194098,0.743271,0.152011,0.842379,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,0.714286,0,0,0,0,0,1,0,0,0.571429,0.233299,0.810272,0.609207,0.77253,0.581748,0.185162,0.600561,0.156944,0.397456,0.430327,0.197705,0.761099,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0.857143,0,0,0,0,0,0,0,1,0.571429,0.332674,0.630101,0.051231,0.817911,0.713721,0.653745,0.927824,0.679659,0.842295,0.845953,0.823463,0.233138,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0.285714,0,0,0,1,0,0,0,0,0.857143,0.717959,0.33711,0.469312,0.430767,0.963677,0.739938,0.460244,0.236912,0.480318,0.300636,0.959435,0.9101,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0.142857,0,0,1,0,0,0,0,0,0.857143,0.415657,0.645087,0.188895,0.962381,0.834382,0.048021,0.482853,0.421161,0.341872,0.658653,0.157768,0.609111,1
0,0,0,1,0.333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.857143,0.071517,0.362641,0.394696,0.393178,0.498576,0.484218,0.790858,0.170176,0.835401,0.708984,0.058293,0.007993,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0.857143,0,0,0,0,0,0,1,0,0.428571,0.208629,0.189992,0.030704,0.145136,0.281709,0.973648,0.388477,0.957236,0.970665,0.76284,0.383004,0.666349,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0.285714,0,0,0,0,0,1,0,0,0,0.521872,0.523656,0.055897,0.391526,0.545617,0.731651,0.371482,0.703348,0.110184,0.10692,0.001772,0.170122,1
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,0.714286,1,0,0,0,0,0,0,0,0.571429,0.253588,0.221383,0.491694,0.312906,0.792443,0.339688,0.313217,0.892665,0.311378,0.579225,0.241645,0.131782,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0.714286,0,1,0,0,0,0,0,0,0.285714,0.184639,0.698659,0.858269,0.964149,0.891111,0.138745,0.728802,0.931827,0.99863,0.640671,0.960672,0.681606,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.857143,0,0,0,0,0,0,1,0,0.857143,0.483018,0.615776,0.476755,0.601831,0.630427,0.184585,0.165801,0.322296,0.600006,0.890972,0.974625,0.957589,1
0,0,1,0,0.666667,0,0,0,0,1,0,0,0,0.285714,0,0,1,0,0,0,0,0,0,0.578898,0.770914,0.712993,0.474633,0.323383,0.209391,0.162067,0.711822,0.897625,0.021188,0.211084,0.942344,1
0,0,1,0,0.666667,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.380574,0.639874,0.555848,0.201498,0.926512,0.703312,0.722574,0.356978,0.173684,0.708031,0.470255,0.804924,1
0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.509955,0.297069,0.959282,0.953059,0.096119,0.367086,0.096961,0.963297,0.785891,0.936482,0.89552,0.683806,1
0,0,1,0,0.666667,0,0,0,0,1,0,0,0,0.142857,0,0,0,1,0,0,0,0,0.428571,0.81931,0.215035,0.132212,0.711484,0.780009,0.793378,0.488109,0.272854,0.576568,0.687438,0.199089,0.594366,1
0,0,1,0,0.333333,1,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,1,0.571429,0.252698,0.671203,0.433861,0.912162,0.338811,0.309681,0.889489,0.141194,0.508968,0.846099,0.349286,0.859971,1
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,0.714286,0,0,0,0,0,0,0,1,0.142857,0.136058,0.190855,0.724645,0.767725,0.805265,0.459528,0.535135,0.186352,0.132311,0.574433,0.805834,0.150417,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0.428571,0,0,0,0,0,0,0,1,0.857143,0.219145,0.624135,0.933818,0.540756,0.722865,0.61151,0.45097,0.402266,0.903852,0.247588,0.488203,0.864725,1
0,1,0,0,0.333333,0,1,0,0,0,0,0,0,0.571429,0,1,0,0,0,0,0,0,0.285714,0.250549,0.092675,0.234946,0.966065,0.056959,0.667006,0.319871,0.407202,0.041763,0.37923,0.479399,0.217402,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0.142857,0,0,0,0,0,0,0,1,0.428571,0.543776,0.147851,0.568922,0.92675,0.941988,0.787734,0.315224,0.244885,0.446892,0.754792,0.003758,0.978094,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0.571429,0,1,0,0,0,0,0,0,0.714286,0.887857,0.057876,0.321633,0.36034,0.517723,0.483197,0.718846,0.871857,0.314463,0.254291,0.472171,0.374109,1
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.714286,0.270251,0.184875,0.749497,0.212119,0.815437,0.285748,0.019061,0.64914,0.358532,0.577809,0.361782,0.193633,1
0,0,0,1,0.666667,0,1,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,1,0,0.714286,0.212777,0.925798,0.250999,0.062316,0.581665,0.597509,0.783318,0.309618,0.092531,0.286944,0.389623,0.624515,1
0,0,1,0,0.333333,1,0,0,0,0,0,0,0,0.285714,0,1,0,0,0,0,0,0,0.428571,0.07309,0.672448,0.805952,0.832157,0.072719,0.118498,0.91715,0.994597,0.348494,0.244475,0.850748,0.829324,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0.285714,0,0,1,0,0,0,0,0,0,0.434719,0.69613,0.846636,0.720847,0.217403,0.559336,0.957377,0.043854,0.175542,0.672184,0.121329,0.691949,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0.428571,0,0,0,0,0,0,0,1,0.857143,0.697932,0.781336,0.486057,0.241372,0.128352,0.104545,0.802373,0.28304,0.435002,0.653205,0.175795,0.574334,1
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,0.857143,0,0,0,0,0,0,0,1,0.142857,0.191722,0.820608,0.408487,0.907585,0.744198,0.323934,0.755819,0.580612,0.804993,0.980512,0.534505,0.294019,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0.428571,0,1,0,0,0,0,0,0,1,0.553945,0.439134,0.826056,0.778349,0.405266,0.929727,0.952754,0.44356,0.521629,0.797034,0.344545,0.873956,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0.428571,0,0,0,0,0,0,1,0,0.857143,0.772164,0.042874,0.722548,0.686591,0.404766,0.946075,0.147898,0.387007,0.016935,0.48565,0.301144,0.925665,1
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.714286,0.141997,0.477892,0.141719,0.571941,0.01544,0.495254,0.476049,0.747316,0.665374,0.748711,0.840835,0.8051,1
0,0,0,1,1,0,0,1,0,0,0,0,0,0.571429,0,0,0,0,1,0,0,0,0.142857,0.482787,0.751339,0.532288,0.895186,0.168397,0.511305,0.143044,0.511698,0.121383,0.766965,0.479856,0.927667,1
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,0.285714,1,0,0,0,0,0,0,0,0.714286,0.252169,0.995915,0.135422,0.641119,0.856378,0.26709,0.073113,0.609321,0.219546,0.746679,0.332441,0.844663,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0.857143,0,0,0,0,0,0,0,1,0.285714,0.721603,0.059878,0.092909,0.91339,0.447932,0.64465,0.324631,0.94982,0.117087,0.051471,0.723504,0.867965,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.285714,1,0,0,0,0,0,0,0,1,0.114217,0.773579,0.36534,0.590835,0.432009,0.591458,0.591105,0.304598,0.285071,0.471794,0.408892,0.183128,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0.285714,0,0,0,0,0,1,0,0,0.428571,0.564303,0.081227,0.679508,0.94929,0.66423,0.186631,0.327911,0.9047,0.100261,0.010224,0.23372,0.513119,1
0,0,0,1,0.333333,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.428571,0.934565,0.833009,0.572866,0.556234,0.9566,0.191311,0.987658,0.376049,0.153791,0.854621,0.095471,0.485728,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0.142857,0,0,0,1,0,0,0,0,0.428571,0.922737,0.107903,0.170266,0.117684,0.841687,0.876413,0.508184,0.34871,0.97586,0.973978,0.833409,0.917273,1
0,0,0,1,0.333333,1,0,0,0,0,0,0,0,0.428571,0,0,1,0,0,0,0,0,1,0.503427,0.481457,0.614334,0.297562,0.550296,0.308622,0.577086,0.761372,0.677373,0.00315,0.139489,0.253536,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.142857,0,0,1,0,0,0,0,0,1,0.584077,0.665503,0.07573,0.839344,0.668433,0.13194,0.295312,0.535592,0.030009,0.782927,0.778327,0.405943,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0.142857,0,0,1,0,0,0,0,0,0.571429,0.805655,0.42823,0.993145,0.598116,0.584856,0.20733,0.679722,0.916386,0.745399,0.090783,0.314937,0.186799,1
0,1,0,0,0.333333,0,0,1,0,0,0,0,0,0.857143,0,0,0,0,1,0,0,0,0.285714,0.689244,0.653219,0.635308,0.338231,0.704765,0.266897,0.980668,0.366609,0.172163,0.735393,0.178819,0.481996,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.285714,0.8189,0.815007,0.238388,0.367574,0.488196,0.001779,0.045504,0.462091,0.306251,0.294423,0.241596,0.202887,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0.428571,0,0,0,0,0,0,0,1,0.428571,0.459209,0.036422,0.852045,0.26403,0.673441,0.734347,0.932612,0.762859,0.905606,0.350287,0.15283,0.931145,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0.571429,0,0,0,0,0,0,0,1,0,0.93269,0.249395,0.626058,0.103054,0.566324,0.025512,0.672863,0.132819,0.614367,0.122531,0.464711,0.01118,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0.714286,0,0,0,1,0,0,0,0,0,0.227738,0.806145,0.586793,0.717321,0.015412,0.236886,0.486592,0.446096,0.334872,0.908202,0.081268,0.65432,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.285714,0.672006,0.181558,0.988948,0.610245,0.651269,0.205243,0.894054,0.052815,0.637477,0.722962,0.791319,0.397244,1
0,0,0,1,0.333333,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.571429,0.089201,0.170322,0.082862,0.204748,0.144588,0.793151,0.005949,0.780403,0.768687,0.985974,0.586815,0.004237,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.857143,1,0,0,0,0,0,0,0,0,0.658957,0.213771,0.61133,0.136948,0.633584,0.154871,0.847976,0.618588,0.807402,0.010455,0.129318,0.61865,1
0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.428571,0.720016,0.191623,0.542242,0.301528,0.085237,0.100539,0.859545,0.577064,0.727027,0.449554,0.107281,0.65354,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.571429,0,0,0,0,0,1,0,0,1,0.996153,0.182742,0.454495,0.321379,0.188036,0.954359,0.711615,0.514387,0.548017,0.703604,0.325381,0.564756,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.142857,0.18234,0.336717,0.624501,0.048632,0.425599,0.783967,0.31229,0.014971,0.410881,0.620038,0.184599,0.271826,1
0,0,0,1,1,0,0,1,0,0,0,0,0,0.714286,0,1,0,0,0,0,0,0,0.142857,0.505354,0.104542,0.209273,0.607578,0.251053,0.828338,0.311179,0.638127,0.263963,0.61116,0.747803,0.58282,1
0,1,0,0,0.333333,1,0,0,0,0,0,0,0,0.857143,0,0,0,0,1,0,0,0,0.571429,0.768585,0.65183,0.989431,0.361996,0.771333,0.370529,0.574655,0.078915,0.943312,0.5777,0.840549,0.538922,1
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.714286,0.505009,0.321986,0.921597,0.030252,0.05855,0.189276,0.984027,0.965134,0.72371,0.757497,0.610375,0.122776,1
0,0,0,1,0.666667,0,1,0,0,0,0,0,0,0.714286,0,0,0,0,0,1,0,0,0,0.195366,0.529415,0.254567,0.981098,0.132354,0.079884,0.507292,0.168113,0.940427,0.81886,0.660305,0.271743,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0.857143,0,0,0,0,0,0,1,0,0.857143,0.060257,0.444318,0.187232,0.521419,0.802697,0.76005,0.812487,0.627028,0.020566,0.187106,0.283379,0.603012,1
0,0,1,0,0.333333,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.714286,0.705466,0.280807,0.988645,0.734246,0.926693,0.770222,0.726825,0.777287,0.220814,0.730456,0.454905,0.692088,1
0,0,1,0,0.666667,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.889004,0.91903,0.161743,0.141179,0.216251,0.740764,0.600654,0.733103,0.545216,0.53794,0.087802,0.149511,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0.571429,0,0,1,0,0,0,0,0,0.714286,0.886418,0.979674,0.612106,0.147922,0.53494,0.629659,0.108928,0.402681,0.712082,0.597129,0.623725,0.1127,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0.285714,1,0,0,0,0,0,0,0,0.428571,0.357658,0.325671,0.881807,0.884967,0.643025,0.234677,0.215262,0.711545,0.653391,0.723469,0.318853,0.110675,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.285714,0.264288,0.291136,0.325736,0.677524,0.588894,0.452885,0.934763,0.075313,0.863065,0.105701,0.588068,0.568948,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.571429,0,0,0,0,0,0,1,0,0.428571,0.250114,0.731481,0.643959,0.969619,0.4031,0.398048,0.161726,0.197827,0.962261,0.313273,0.494892,0.500202,1
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,0.428571,0,1,0,0,0,0,0,0,1,0.981267,0.251383,0.43854,0.086851,0.427982,0.59294,0.1769,0.173849,0.1203,0.561857,0.91695,0.173475,1
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.243594,0.6987,0.436864,0.750614,0.511366,0.02878,0.516445,0.747627,0.45915,0.452037,0.077841,0.770333,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.285714,0,0,1,0,0,0,0,0,0,0.115653,0.212633,0.715938,0.753676,0.407073,0.927924,0.670779,0.41941,0.277368,0.283904,0.016176,0.221144,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,0.571429,1,0,0,0,0,0,0,0,0.857143,0.274925,0.783392,0.673209,0.67281,0.057996,0.558681,0.586462,0.901622,0.856151,0.406776,0.161204,0.567836,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.428571,1,0,0,0,0,0,0,0,0.857143,0.452823,0.418283,0.619382,0.928746,0.989254,0.432522,0.167837,0.204672,0.755693,0.888423,0.501803,0.321636,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0.428571,0,0,0,0,0,0,1,0,0.714286,0.230852,0.615629,0.717318,0.907045,0.80943,0.664195,0.917574,0.37948,0.874254,0.082136,0.871752,0.375059,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.285714,0,0,1,0,0,0,0,0,0.714286,0.765788,0.923085,0.558483,0.225557,0.807178,0.194155,0.516374,0.659602,0.125395,0.432684,0.629093,0.087042,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0.428571,0,0,1,0,0,0,0,0,0.142857,0.645983,0.90088,0.954566,0.574929,0.838478,0.96045,0.52198,0.430419,0.39057,0.093622,0.481005,0.18839,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.428571,0.913926,0.823208,0.526742,0.86825,0.126572,0.96363,0.466265,0.106167,0.42478,0.628646,0.398029,0.15179,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0.285714,0,0,0,0,1,0,0,0,0.714286,0.341954,0.932441,0.398706,0.71417,0.242138,0.493455,0.446576,0.61766,0.632246,0.238589,0.472566,0.636487,1
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,0.142857,0,0,0,0,0,0,0,1,0.428571,0.31848,0.011008,0.741987,0.474964,0.3955,0.580104,0.843603,0.804369,0.087079,0.5934,0.206506,0.552248,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.191416,0.454769,0.08318,0.386793,0.255698,0.995307,0.052974,0.56412,0.850666,0.454844,0.061437,0.1906,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0.857143,0,0,0,1,0,0,0,0,0.571429,0.623425,0.919369,0.162599,0.403997,0.812971,0.860237,0.091368,0.141938,0.533012,0.850893,0.172285,0.743363,1
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,0.571429,0,0,0,0,1,0,0,0,0.571429,0.440427,0.967534,0.732535,0.582581,0.321751,0.117236,0.630346,0.4367,0.15953,0.606703,0.911383,0.369348,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.142857,0,0,0,0,0,1,0,0,1,0.600287,0.970444,0.000623,0.940112,0.100492,0.791343,0.422223,0.670035,0.73778,0.549774,0.494798,0.779651,1
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.27285,0.810267,0.460012,0.820084,0.922685,0.105338,0.21219,0.196492,0.47041,0.688341,0.046456,0.090274,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.285714,0.605524,0.693656,0.602868,0.848344,0.910157,0.118416,0.079522,0.637317,0.331078,0.112216,0.477906,0.437915,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0.142857,0,0,1,0,0,0,0,0,0.428571,0.550353,0.617415,0.487416,0.597549,0.235266,0.633843,0.718105,0.892269,0.709367,0.28429,0.202761,0.570546,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.142857,0,0,0,0,1,0,0,0,0,0.149035,0.727782,0.32107,0.072631,0.552862,0.66485,0.452625,0.924679,0.038725,0.778544,0.084701,0.309005,1
0,0,0,1,1,0,0,0,0,0,1,0,0,0.571429,0,0,1,0,0,0,0,0,0.142857,0.911593,0.983675,0.133361,0.096106,0.915887,0.760756,0.791672,0.524588,0.748236,0.376915,0.116564,0.429123,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.571429,0,0,0,0,0,0,0,1,1,0.382424,0.171985,0.242238,0.606638,0.980247,0.976714,0.042619,0.533054,0.524495,0.762522,0.145444,0.135986,1
0,0,1,0,0.666667,0,0,1,0,0,0,0,0,0.285714,0,0,0,0,1,0,0,0,0.857143,0.664197,0.429424,0.565974,0.78755,0.575099,0.220718,0.955537,0.257856,0.734161,0.840721,0.494832,0.892755,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.428571,1,0,0,0,0,0,0,0,0.571429,0.565589,0.00062,0.900248,0.814096,0.203953,0.130408,0.524536,0.026582,0.94075,0.982145,0.589733,0.926041,1
0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.142857,0.153109,0.006122,0.066165,0.84908,0.749993,0.519932,0.954789,0.007702,0.750975,0.213336,0.664308,0.258132,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0.857143,1,0,0,0,0,0,0,0,0.571429,0.820237,0.506668,0.339801,0.726014,0.585788,0.793566,0.402161,0.58352,0.746477,0.580769,0.323999,0.613468,1
0,0,1,0,0.666667,0,0,0,1,0,0,0,0,0.428571,0,1,0,0,0,0,0,0,0,0.538922,0.131488,0.797543,0.537315,0.433051,0.547988,0.409715,0.680994,0.996028,0.583005,0.145196,0.012556,1
0,0,1,0,0.666667,0,0,0,0,1,0,0,0,0.571429,0,0,1,0,0,0,0,0,0,0.72892,0.988645,0.153831,0.092096,0.6824,0.879028,0.001519,0.557206,0.6013,0.70343,0.625416,0.301103,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0.714286,0,0,1,0,0,0,0,0,0.714286,0.169771,0.494341,0.329086,0.923957,0.466038,0.671452,0.149051,0.595854,0.90605,0.682445,0.645573,0.265456,1
0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.571429,0.588185,0.145814,0.365453,0.213723,0.578051,0.381738,0.799148,0.699455,0.394087,0.2432,0.173327,0.357515,1
0,0,1,0,0.666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.980384,0.118906,0.406644,0.645419,0.357548,0.524035,0.844796,0.859006,0.915637,0.528905,0.222602,0.393101,1
0,0,0,1,1,0,0,0,0,0,0,0,1,0.142857,0,0,0,1,0,0,0,0,0.571429,0.374434,0.89656,0.275547,0.835824,0.889074,0.23841,0.331238,0.448699,0.714725,0.522413,0.089275,0.897326,1
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.714286,0.601894,0.928466,0.719379,0.56878,0.332786,0.95821,0.8197,0.727806,0.781969,0.200276,0.606651,0.048854,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0.714286,0,1,0,0,0,0,0,0,0,0.731078,0.584766,0.64708,0.624995,0.873621,0.299798,0.179736,0.93524,0.327669,0.123609,0.606731,0.421981,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0.142857,0,0,1,0,0,0,0,0,1,0.115999,0.398169,0.657237,0.526401,0.674174,0.873107,0.14851,0.234293,0.659339,0.587083,0.934409,0.941308,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,0.857143,0,1,0,0,0,0,0,0,0.857143,0.535596,0.789027,0.847246,0.011203,0.330296,0.755429,0.781515,0.605939,0.455853,0.335048,0.241619,0.648337,1
0,0,1,0,0.666667,0,0,0,0,0,0,1,0,0.142857,0,0,0,0,0,0,1,0,0,0.637053,0.136867,0.305533,0.521558,0.661401,0.88353,0.424081,0.598611,0.357094,0.210224,0.387089,0.032649,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.285714,0,1,0,0,0,0,0,0,0.571429,0.855074,0.199564,0.818529,0.420424,0.21925,0.600622,0.056685,0.620704,0.93356,0.925625,0.584727,0.802387,1
0,1,0,0,0.333333,0,0,0,0,0,1,0,0,0.142857,0,1,0,0,0,0,0,0,0.285714,0.155707,0.487804,0.172761,0.057411,0.669472,0.044951,0.809422,0.20914,0.46458,0.444277,0.479822,0.05959,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.714286,0.348832,0.277652,0.99977,0.175546,0.189349,0.985658,0.102164,0.423104,0.536844,0.214038,0.087099,0.90549,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.142857,0.327673,0.488013,0.397705,0.491688,0.233391,0.099313,0.2468,0.196687,0.276688,0.736235,0.99832,0.52922,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0.571429,0,0,0,0,0,1,0,0,1,0.426723,0.662444,0.568354,0.592899,0.445005,0.53693,0.44658,0.137461,0.05009,0.647047,0.459499,0.830425,1
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.428571,0.141206,0.776258,0.431957,0.56939,0.138036,0.956487,0.944975,0.880067,0.703586,0.659507,0.82892,0.592112,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.714286,0,0,0,1,0,0,0,0,1,0.721709,0.539997,0.624582,0.05174,0.636255,0.989919,0.612608,0.694769,0.877325,0.351677,0.557052,0.154635,1
0,0,0,1,1,0,0,0,0,0,0,1,0,0.142857,0,0,0,0,0,1,0,0,1,0.646913,0.289368,0.443928,0.535897,0.841842,0.376232,0.515662,0.610435,0.598245,0.893026,0.178081,0.445029,1
