@relation train-weka.filters.unsupervised.attribute.NumericToNominal-R24-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute var_0=a numeric
@attribute var_0=b numeric
@attribute var_0=c numeric
@attribute var_0=d numeric
@attribute var_1 numeric
@attribute var_2=b numeric
@attribute var_2=c numeric
@attribute var_2=d numeric
@attribute var_2=e numeric
@attribute var_2=f numeric
@attribute var_2=g numeric
@attribute var_2=h numeric
@attribute var_2=a numeric
@attribute var_3 numeric
@attribute var_4=c numeric
@attribute var_4=d numeric
@attribute var_4=e numeric
@attribute var_4=f numeric
@attribute var_4=g numeric
@attribute var_4=h numeric
@attribute var_4=a numeric
@attribute var_4=b numeric
@attribute var_5 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute label {0,1}

@data
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.714286,0.922178,0.068071,0.803847,0.669124,1
0,0,0,1,0.666667,0,1,0,0,0,0,0,0,0.714286,0,0,0,0,0,1,0,0,0,0.013915,0.148464,0.751328,0.082877,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0.857143,0,0,0,0,0,0,1,0,0.857143,0.062937,0.077281,0.518772,0.814232,1
0,0,1,0,0.333333,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.714286,0.065889,0.031329,0.314289,0.219115,1
0,0,1,0,0.666667,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.765578,0.454682,0.367033,0.087697,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0.571429,0,0,1,0,0,0,0,0,0.714286,0.922837,0.461808,0.011615,0.379903,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0.285714,1,0,0,0,0,0,0,0,0.428571,0.297705,0.616194,0.873602,0.19024,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.285714,0.337378,0.542639,0.272201,0.022639,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.571429,0,0,0,0,0,0,1,0,0.428571,0.385792,0.453434,0.195537,0.624991,1
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,0.428571,0,1,0,0,0,0,0,0,1,0.953309,0.946984,0.849371,0.958233,1
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.214886,0.371996,0.831939,0.356286,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.285714,0,0,1,0,0,0,0,0,0,0.441207,0.641175,0.445537,0.570851,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,0.571429,1,0,0,0,0,0,0,0,0.857143,0.509679,0.625435,0.519765,0.188997,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.428571,1,0,0,0,0,0,0,0,0.857143,0.990785,0.162956,0.391857,0.8617,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0.428571,0,0,0,0,0,0,1,0,0.714286,0.560213,0.277004,0.366264,0.887901,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.285714,0,0,1,0,0,0,0,0,0.714286,0.648272,0.412219,0.058661,0.961375,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0.428571,0,0,1,0,0,0,0,0,0.142857,0.305513,0.371171,0.518844,0.306637,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.428571,0.237112,0.161302,0.922433,0.005305,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0.285714,0,0,0,0,1,0,0,0,0.714286,0.838419,0.146935,0.923119,0.045782,1
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,0.142857,0,0,0,0,0,0,0,1,0.428571,0.850257,0.741848,0.465133,0.516835,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.944904,0.374996,0.969944,0.40956,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0.857143,0,0,0,1,0,0,0,0,0.571429,0.152331,0.615275,0.331632,0.692456,1
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,0.571429,0,0,0,0,1,0,0,0,0.571429,0.541164,0.150784,0.082201,0.680737,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.142857,0,0,0,0,0,1,0,0,1,0.979957,0.783884,0.421051,0.23374,1
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.121747,0.725398,0.542131,0.983219,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.285714,0.978514,0.249636,0.837774,0.620491,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0.142857,0,0,1,0,0,0,0,0,0.428571,0.582013,0.206482,0.10998,0.251894,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.142857,0,0,0,0,1,0,0,0,0,0.263623,0.977625,0.877929,0.96965,1
0,0,0,1,1,0,0,0,0,0,1,0,0,0.571429,0,0,1,0,0,0,0,0,0.142857,0.028207,0.211054,0.234752,0.079234,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.571429,0,0,0,0,0,0,0,1,1,0.345626,0.071285,0.477107,0.874488,1
0,0,1,0,0.666667,0,0,1,0,0,0,0,0,0.285714,0,0,0,0,1,0,0,0,0.857143,0.438423,0.802345,0.907847,0.45821,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.428571,1,0,0,0,0,0,0,0,0.571429,0.805347,0.116359,0.795107,0.868617,1
0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.142857,0.287734,0.292658,0.460354,0.691031,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0.857143,1,0,0,0,0,0,0,0,0.571429,0.459424,0.900657,0.863485,0.409345,1
0,0,1,0,0.666667,0,0,0,1,0,0,0,0,0.428571,0,1,0,0,0,0,0,0,0,0.500782,0.74429,0.854801,0.983249,1
0,0,1,0,0.666667,0,0,0,0,1,0,0,0,0.571429,0,0,1,0,0,0,0,0,0,0.003473,0.966651,0.47169,0.524914,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0.714286,0,0,1,0,0,0,0,0,0.714286,0.345103,0.250539,0.272126,0.492763,1
0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.571429,0.371387,0.703908,0.71757,0.52015,1
0,0,1,0,0.666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.128463,0.328841,0.044657,0.853242,1
0,0,0,1,1,0,0,0,0,0,0,0,1,0.142857,0,0,0,1,0,0,0,0,0.571429,0.299038,0.938426,0.898019,0.385046,1
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.714286,0.813496,0.008051,0.235883,0.441515,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0.714286,0,1,0,0,0,0,0,0,0,0.830669,0.22588,0.665568,0.800832,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0.142857,0,0,1,0,0,0,0,0,1,0.912919,0.441915,0.417794,0.908437,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,0.857143,0,1,0,0,0,0,0,0,0.857143,0.756251,0.305818,0.626673,0.888035,1
0,0,1,0,0.666667,0,0,0,0,0,0,1,0,0.142857,0,0,0,0,0,0,1,0,0,0.278608,0.130753,0.446574,0.742789,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.285714,0,1,0,0,0,0,0,0,0.571429,0.218096,0.423845,0.807502,0.091087,1
0,1,0,0,0.333333,0,0,0,0,0,1,0,0,0.142857,0,1,0,0,0,0,0,0,0.285714,0.647809,0.083391,0.287428,0.887718,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.714286,0.974997,0.478809,0.663,0.843991,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.142857,0.059783,0.501366,0.189322,0.679268,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0.571429,0,0,0,0,0,1,0,0,1,0.062185,0.202038,0.555003,0.911592,1
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.428571,0.506145,0.817452,0.760421,0.626517,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.714286,0,0,0,1,0,0,0,0,1,0.835375,0.825649,0.875188,0.550968,1
0,0,0,1,1,0,0,0,0,0,0,1,0,0.142857,0,0,0,0,0,1,0,0,1,0.42819,0.170509,0.745001,0.802866,1
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.637194,0.946962,0.238647,0.887495,1
0,0,1,0,0.666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.285714,0.924487,0.64872,0.552619,0.867998,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0.571429,0,0,1,0,0,0,0,0,1,0.574263,0.546053,0.423854,0.150092,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,0.571429,0,0,0,0,1,0,0,0,0.857143,0.782018,0.883219,0.840332,0.990052,1
0,0,1,0,0.666667,0,0,0,1,0,0,0,0,0.428571,0,0,0,0,0,1,0,0,0.714286,0.143213,0.363475,0.984814,0.660193,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.857143,0.694151,0.824162,0.698719,0.187527,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857143,0.693926,0.095181,0.711176,0.718977,1
0,1,0,0,0.333333,0,0,0,0,1,0,0,0,0.571429,0,0,0,0,0,1,0,0,0.428571,0.278713,0.781256,0.242526,0.860463,1
0,0,0,1,1,0,0,1,0,0,0,0,0,0.857143,0,0,0,0,0,1,0,0,0.428571,0.968274,0.111671,0.362082,0.78738,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,1,0,0,0.571429,0.759465,0.060787,0.656673,0.530422,1
0,1,0,0,0.333333,0,0,0,0,0,1,0,0,0.857143,0,0,1,0,0,0,0,0,0.285714,0.202639,0.658406,0.349548,0.603422,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0.285714,0,0,0,0,0,0,0,1,0.857143,0.42424,0.781179,0.998445,0.058796,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0.714286,0,0,0,0,0,1,0,0,0.285714,0.532499,0.744521,0.297147,0.13139,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.714286,0.223043,0.699111,0.306616,0.862986,1
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.714286,0.687353,0.176849,0.649774,0.487388,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0.428571,0,0,0,0,0,1,0,0,0.142857,0.11938,0.128217,0.818303,0.899975,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,0.857143,0,0,0,0,0,1,0,0,1,0.214279,0.446316,0.760286,0.235811,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.285714,0.058101,0.28242,0.344333,0.436819,1
0,0,0,1,0.666667,0,0,0,0,1,0,0,0,0.285714,1,0,0,0,0,0,0,0,0,0.718389,0.423709,0.128785,0.701252,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,0.714286,0,0,0,0,0,0,1,0,0.714286,0.663052,0.625907,0.103892,0.87761,1
0,1,0,0,0.333333,0,0,0,0,1,0,0,0,0.428571,0,1,0,0,0,0,0,0,0.142857,0.858483,0.071877,0.720336,0.190384,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0.571429,0,0,0,0,0,0,1,0,0.285714,0.027792,0.061798,0.569252,0.166411,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0.571429,0,1,0,0,0,0,0,0,0.285714,0.086161,0.631366,0.536892,0.26835,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0.285714,0,0,0,0,1,0,0,0,1,0.212678,0.041523,0.121343,0.535728,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0.857143,0,0,0,1,0,0,0,0,0.428571,0.366697,0.986552,0.869215,0.484184,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0.714286,0,1,0,0,0,0,0,0,0.285714,0.311587,0.926949,0.566967,0.620017,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0.428571,0,0,0,0,0,0,0,1,0.857143,0.369933,0.169271,0.904569,0.189799,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0.428571,0,0,0,0,0,1,0,0,1,0.201565,0.187284,0.818418,0.20379,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0.142857,0,0,0,0,1,0,0,0,0.285714,0.869497,0.206998,0.615971,0.347079,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,0.571429,0,0,1,0,0,0,0,0,0,0.338674,0.26279,0.286301,0.123816,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.338607,0.772608,0.108773,0.467593,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0.714286,0,0,0,0,0,0,1,0,0.285714,0.213329,0.17734,0.786331,0.094988,1
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,0.428571,0,0,0,0,0,1,0,0,0,0.980754,0.342732,0.850365,0.079475,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0.428571,0,0,0,0,0,0,1,0,0,0.328396,0.231836,0.010887,0.479347,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0.285714,1,0,0,0,0,0,0,0,0.714286,0.683541,0.821754,0.45878,0.365992,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0.714286,0,0,0,0,0,0,1,0,0.285714,0.813344,0.360545,0.866104,0.267825,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0.428571,0,0,1,0,0,0,0,0,1,0.633963,0.838478,0.975975,0.870339,1
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,0.142857,0,1,0,0,0,0,0,0,0.714286,0.037718,0.982355,0.225292,0.794226,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0.428571,0,0,0,0,1,0,0,0,0.857143,0.583399,0.172497,0.801573,0.411183,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0.428571,0,0,1,0,0,0,0,0,0.714286,0.837228,0.429006,0.899449,0.950971,1
0,1,0,0,0.333333,0,0,0,0,1,0,0,0,0.428571,0,0,0,0,0,1,0,0,1,0.000613,0.017285,0.712848,0.603501,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0.857143,0,0,1,0,0,0,0,0,0,0.215724,0.282313,0.875666,0.926151,1
0,0,0,1,1,0,0,0,0,0,1,0,0,0.428571,0,1,0,0,0,0,0,0,0.142857,0.601031,0.037058,0.646741,0.629226,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.571429,1,0,0,0,0,0,0,0,0,0.636352,0.202416,0.124188,0.731408,1
0,0,1,0,0.666667,0,0,0,0,0,0,1,0,0.571429,0,0,0,1,0,0,0,0,0.142857,0.990583,0.424429,0.169668,0.152246,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0.428571,1,0,0,0,0,0,0,0,0.142857,0.26515,0.079094,0.524925,0.04018,1
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,0.142857,0,1,0,0,0,0,0,0,0.428571,0.412388,0.415881,0.810926,0.522282,1
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,0.857143,0,0,0,0,1,0,0,0,0.714286,0.780392,0.588165,0.714195,0.105848,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,0.428571,0,0,0,0,0,1,0,0,1,0.834567,0.972101,0.685462,0.662176,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.285714,0.61094,0.485008,0.902464,0.779295,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.714286,0,0,0,0,0,0,1,0,0.285714,0.867462,0.580204,0.08179,0.283119,1
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,0.714286,0,0,0,0,1,0,0,0,1,0.716898,0.21724,0.963883,0.895439,1
0,1,0,0,0.333333,0,0,0,0,0,1,0,0,0.428571,0,1,0,0,0,0,0,0,0,0.248538,0.384866,0.94084,0.32236,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0.571429,0,0,0,0,0,1,0,0,0.428571,0.275841,0.688574,0.348398,0.548244,1
0,0,1,0,0.333333,1,0,0,0,0,0,0,0,0.428571,0,1,0,0,0,0,0,0,0.857143,0.883264,0.10542,0.401517,0.747905,1
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,0.714286,0,0,0,0,1,0,0,0,0.571429,0.887907,0.255896,0.617205,0.023751,1
0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.285714,0.680235,0.445916,0.838758,0.124767,1
0,0,0,1,1,1,0,0,0,0,0,0,0,0.714286,0,0,1,0,0,0,0,0,0.142857,0.163027,0.291585,0.652343,0.41067,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0.714286,0,0,0,0,0,1,0,0,0.571429,0.66883,0.955211,0.06985,0.587273,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0.714286,1,0,0,0,0,0,0,0,0.142857,0.803579,0.893115,0.841201,0.158039,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.714286,0,0,0,0,0,0,0,1,0.857143,0.137684,0.544091,0.654821,0.111974,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.857143,1,0,0,0,0,0,0,0,0.857143,0.545749,0.57196,0.78672,0.099513,1
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.142857,0.782254,0.116468,0.466651,0.235679,1
0,0,1,0,0.666667,0,0,0,0,0,0,0,1,0.857143,0,0,0,0,1,0,0,0,0.571429,0.572869,0.003847,0.34407,0.713789,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0.142857,0,0,0,0,0,1,0,0,0.142857,0.099755,0.021692,0.957112,0.613158,1
0,0,0,1,0.666667,0,0,0,0,0,0,0,1,0.571429,0,0,0,1,0,0,0,0,0.142857,0.264028,0.172371,0.034592,0.640703,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0.428571,0,0,1,0,0,0,0,0,0.571429,0.519762,0.284988,0.794,0.059029,1
0,1,0,0,0.333333,0,0,0,0,1,0,0,0,0.142857,0,0,0,0,0,1,0,0,0.428571,0.391228,0.488024,0.13777,0.72255,1
0,0,1,0,0.333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.008743,0.823071,0.795553,0.968373,1
0,0,1,0,0.666667,0,0,0,0,0,0,0,1,0.857143,0,0,0,1,0,0,0,0,0.142857,0.128366,0.714651,0.012036,0.090125,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.714286,0,0,0,0,1,0,0,0,0.285714,0.136811,0.101956,0.337822,0.260599,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0.714286,1,0,0,0,0,0,0,0,0.571429,0.485333,0.785369,0.445159,0.063044,1
0,0,0,1,1,0,0,1,0,0,0,0,0,0.285714,0,0,1,0,0,0,0,0,0,0.844984,0.944,0.660798,0.241101,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0.714286,0,0,1,0,0,0,0,0,0.714286,0.030496,0.839991,0.085042,0.883868,1
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.285714,0.401216,0.441208,0.749045,0.025226,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.014857,0.065971,0.251656,0.555552,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0.285714,0,0,0,0,1,0,0,0,0.857143,0.283502,0.181826,0.712657,0.419092,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0.428571,1,0,0,0,0,0,0,0,0,0.261163,0.174909,0.680946,0.301762,1
0,0,1,0,0.666667,0,0,0,0,0,1,0,0,0.857143,0,0,0,0,0,1,0,0,0.142857,0.978317,0.247272,0.844287,0.401788,1
0,0,0,1,1,0,1,0,0,0,0,0,0,0.428571,0,0,1,0,0,0,0,0,0.142857,0.431256,0.59665,0.001441,0.41959,1
0,1,0,0,0.333333,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.932688,0.686404,0.778052,0.603478,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0.285714,0,0,0,0,1,0,0,0,0,0.534933,0.723003,0.994392,0.544186,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0.571429,0,0,0,0,0,1,0,0,0.142857,0.14817,0.424195,0.426083,0.423959,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0.428571,0,0,0,1,0,0,0,0,0.142857,0.793604,0.783107,0.938183,0.594861,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.155008,0.811811,0.618505,0.686174,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.142857,0,0,0,0,1,0,0,0,1,0.222035,0.182492,0.587826,0.922165,1
0,0,1,0,0.333333,0,0,0,0,1,0,0,0,0.571429,0,0,0,0,0,1,0,0,0,0.354773,0.275148,0.622631,0.969251,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0.571429,0,1,0,0,0,0,0,0,0.285714,0.541443,0.387844,0.5903,0.425493,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,1,0,0,0.571429,0.969743,0.768844,0.96715,0.015557,1
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,0.857143,0,0,0,1,0,0,0,0,0.142857,0.287237,0.689527,0.386524,0.660742,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0.428571,0,0,1,0,0,0,0,0,0.428571,0.087322,0.99281,0.247081,0.856335,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.571429,0.224679,0.423873,0.900751,0.207547,1
0,0,0,1,0.333333,1,0,0,0,0,0,0,0,0.857143,0,0,0,0,1,0,0,0,0.857143,0.537763,0.578296,0.835291,0.550427,1
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.285714,0.435748,0.487291,0.568148,0.815636,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0.571429,0,0,0,0,0,0,0,1,0.857143,0.593496,0.70054,0.676344,0.680639,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0.714286,0,0,0,0,0,1,0,0,0,0.690494,0.224207,0.501359,0.099823,1
0,1,0,0,0.333333,0,1,0,0,0,0,0,0,0.142857,0,0,0,0,1,0,0,0,0.285714,0.728326,0.825017,0.588473,0.002251,1
0,0,0,1,1,0,0,0,0,0,0,1,0,0.428571,0,0,0,1,0,0,0,0,0.428571,0.966152,0.02088,0.84683,0.803183,1
0,0,0,1,0.666667,0,0,0,0,0,0,0,1,0.571429,1,0,0,0,0,0,0,0,0.714286,0.924782,0.544326,0.749443,0.888234,1
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.142857,0.227306,0.187124,0.631662,0.897933,1
0,0,1,0,0.333333,0,0,1,0,0,0,0,0,0.714286,0,0,0,0,0,0,0,1,0.857143,0.267916,0.712751,0.292101,0.465683,1
0,0,1,0,0.666667,0,0,0,0,0,0,1,0,0.142857,0,0,0,1,0,0,0,0,0.571429,0.830381,0.957959,0.651798,0.04355,1
0,0,1,0,0.666667,1,0,0,0,0,0,0,0,0.285714,0,0,1,0,0,0,0,0,0.428571,0.813815,0.335513,0.185386,0.588,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0.285714,0,0,0,0,0,0,0,1,0.285714,0.165746,0.697227,0.202301,0.171661,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.428571,0.971109,0.919761,0.826578,0.037373,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0.714286,0,0,0,0,0,0,1,0,0.428571,0.400707,0.635208,0.700523,0.217236,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.428571,0,0,0,0,1,0,0,0,1,0.88377,0.244318,0.020577,0.602065,1
0,0,0,1,0.333333,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.428571,0.436673,0.722266,0.502934,0.265607,1
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,0.142857,0,0,0,1,0,0,0,0,0.142857,0.553466,0.755228,0.271982,0.923052,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.857143,1,0,0,0,0,0,0,0,0.571429,0.443775,0.430544,0.466401,0.634858,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,1,0,0.714286,0.689765,0.044121,0.565757,0.254541,1
0,0,1,0,0.666667,0,0,0,1,0,0,0,0,0.428571,0,0,0,0,1,0,0,0,0.714286,0.586221,0.58576,0.054686,0.663105,1
0,0,1,0,0.333333,0,0,0,0,0,0,0,1,0.428571,0,0,0,0,0,0,1,0,1,0.526462,0.116438,0.06227,0.532899,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0.428571,0,1,0,0,0,0,0,0,0.285714,0.801664,0.561121,0.040966,0.220207,1
0,0,0,1,0.333333,0,0,0,0,0,1,0,0,0.714286,0,0,1,0,0,0,0,0,0.428571,0.09231,0.406541,0.382471,0.398524,1
0,1,0,0,0.333333,0,1,0,0,0,0,0,0,0.714286,0,0,0,0,1,0,0,0,0,0.747872,0.415387,0.107126,0.21343,1
0,0,0,1,0.333333,0,0,0,0,0,1,0,0,0.857143,0,1,0,0,0,0,0,0,0.857143,0.674447,0.746744,0.409014,0.065188,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0.428571,0,0,0,0,0,1,0,0,0.857143,0.279976,0.807122,0.890636,0.6066,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,1,0,0.428571,0.462782,0.747291,0.779073,0.181386,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0.428571,0,0,0,1,0,0,0,0,0.142857,0.071569,0.767162,0.279776,0.72228,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0.857143,0,0,0,0,0,1,0,0,0.571429,0.613638,0.294316,0.49467,0.078221,1
0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.714286,0.242963,0.661322,0.007988,0.846496,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0.714286,1,0,0,0,0,0,0,0,0.285714,0.220927,0.122815,0.326259,0.048349,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.428571,1,0,0,0,0,0,0,0,0.571429,0.10985,0.925392,0.848155,0.405543,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0.428571,0,1,0,0,0,0,0,0,0.714286,0.933134,0.671665,0.935378,0.550537,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0.571429,0,0,0,1,0,0,0,0,0,0.41568,0.404433,0.957562,0.23441,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,0.285714,0,0,0,0,0,1,0,0,0.571429,0.204401,0.677708,0.892131,0.484332,1
0,0,0,1,1,1,0,0,0,0,0,0,0,0.571429,0,0,0,0,0,0,0,1,0,0.661019,0.378418,0.174349,0.706344,1
0,1,0,0,0.333333,0,0,0,0,0,0,0,1,0.857143,0,1,0,0,0,0,0,0,0,0.417977,0.215954,0.013289,0.929406,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.39317,0.606241,0.316205,0.743097,1
