@relation train-weka.filters.unsupervised.attribute.NumericToNominal-R24-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute var_0=a numeric
@attribute var_0=b numeric
@attribute var_0=c numeric
@attribute var_0=d numeric
@attribute var_1 numeric
@attribute var_2=b numeric
@attribute var_2=c numeric
@attribute var_2=d numeric
@attribute var_2=e numeric
@attribute var_2=f numeric
@attribute var_2=g numeric
@attribute var_2=h numeric
@attribute var_2=a numeric
@attribute var_3 numeric
@attribute var_4=c numeric
@attribute var_4=d numeric
@attribute var_4=e numeric
@attribute var_4=f numeric
@attribute var_4=g numeric
@attribute var_4=h numeric
@attribute var_4=a numeric
@attribute var_4=b numeric
@attribute var_5 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute label {0,1}

@data
0,0,0,1,0.666667,0,1,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,1,0,0.714286,0.373701,0.781507,0.776184,0.410258,0.312359,0.998597,0.475827,1
0,0,1,0,0.333333,1,0,0,0,0,0,0,0,0.285714,0,1,0,0,0,0,0,0,0.428571,0.902361,0.387496,0.563759,0.158971,0.999023,0.562296,0.182924,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0.285714,0,0,1,0,0,0,0,0,0,0.947926,0.670625,0.892082,0.287686,0.47013,0.62788,0.51024,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0.428571,0,0,0,0,0,0,0,1,0.857143,0.636313,0.70931,0.956455,0.184375,0.182916,0.088588,0.813477,1
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,0.857143,0,0,0,0,0,0,0,1,0.142857,0.522548,0.29213,0.312485,0.03101,0.810695,0.760062,0.85703,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0.428571,0,1,0,0,0,0,0,0,1,0.405312,0.034657,0.641766,0.558366,0.647346,0.333944,0.875885,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0.428571,0,0,0,0,0,0,1,0,0.857143,0.694114,0.902215,0.61958,0.686444,0.064162,0.757405,0.883832,1
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.714286,0.840209,0.52253,0.307619,0.63665,0.690656,0.462299,0.335642,1
0,0,0,1,1,0,0,1,0,0,0,0,0,0.571429,0,0,0,0,1,0,0,0,0.142857,0.528174,0.36046,0.009585,0.568218,0.498011,0.027961,0.640617,1
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,0.285714,1,0,0,0,0,0,0,0,0.714286,0.870531,0.493002,0.515929,0.908426,0.823904,0.19051,0.272436,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0.857143,0,0,0,0,0,0,0,1,0.285714,0.986635,0.159766,0.973306,0.36347,0.816541,0.959087,0.082076,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.285714,1,0,0,0,0,0,0,0,1,0.866174,0.773824,0.0411,0.93078,0.09721,0.776318,0.871998,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0.285714,0,0,0,0,0,1,0,0,0.428571,0.811678,0.410785,0.873886,0.234775,0.622261,0.085783,0.461219,1
0,0,0,1,0.333333,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.428571,0.184742,0.974018,0.937489,0.684944,0.462763,0.921545,0.662884,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0.142857,0,0,0,1,0,0,0,0,0.428571,0.78867,0.790389,0.379893,0.861556,0.339546,0.797227,0.48397,1
0,0,0,1,0.333333,1,0,0,0,0,0,0,0,0.428571,0,0,1,0,0,0,0,0,1,0.566239,0.98313,0.380424,0.295703,0.139011,0.339642,0.720194,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.142857,0,0,1,0,0,0,0,0,1,0.155156,0.11281,0.317035,0.884957,0.293247,0.138768,0.892707,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0.142857,0,0,1,0,0,0,0,0,0.571429,0.346062,0.149968,0.271749,0.221844,0.473068,0.825889,0.642775,1
0,1,0,0,0.333333,0,0,1,0,0,0,0,0,0.857143,0,0,0,0,1,0,0,0,0.285714,0.456366,0.254718,0.620781,0.484927,0.063157,0.000816,0.529691,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.285714,0.359198,0.244172,0.049889,0.120972,0.385278,0.667962,0.47286,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0.428571,0,0,0,0,0,0,0,1,0.428571,0.905823,0.252443,0.162973,0.461128,0.929297,0.134882,0.670993,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0.571429,0,0,0,0,0,0,0,1,0,0.586546,0.718259,0.046294,0.058837,0.368238,0.008698,0.161577,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0.714286,0,0,0,1,0,0,0,0,0,0.375549,0.753579,0.54312,0.770214,0.859598,0.107083,0.866404,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.285714,0.6236,0.034337,0.956833,0.060547,0.621328,0.482654,0.905958,1
0,0,0,1,0.333333,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.571429,0.394023,0.830797,0.781163,0.722653,0.044376,0.01893,0.566522,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.857143,1,0,0,0,0,0,0,0,0,0.429311,0.012703,0.592285,0.97503,0.071765,0.801604,0.580786,1
0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.428571,0.898059,0.809365,0.82169,0.115797,0.971502,0.794469,0.156993,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.571429,0,0,0,0,0,1,0,0,1,0.207854,0.710149,0.502308,0.577737,0.27709,0.466267,0.371341,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.142857,0.190953,0.999918,0.005491,0.301567,0.779797,0.173824,0.391167,1
0,0,0,1,1,0,0,1,0,0,0,0,0,0.714286,0,1,0,0,0,0,0,0,0.142857,0.77898,0.202021,0.469837,0.899758,0.95637,0.984102,0.562354,1
0,1,0,0,0.333333,1,0,0,0,0,0,0,0,0.857143,0,0,0,0,1,0,0,0,0.571429,0.373938,0.514624,0.125201,0.303987,0.490134,0.559891,0.652152,1
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.714286,0.166445,0.578823,0.307347,0.121049,0.76467,0.724538,0.657509,1
0,0,0,1,0.666667,0,1,0,0,0,0,0,0,0.714286,0,0,0,0,0,1,0,0,0,0.008668,0.05015,0.346991,0.532842,0.35516,0.253184,0.566627,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0.857143,0,0,0,0,0,0,1,0,0.857143,0.063083,0.277119,0.084316,0.474892,0.93594,0.239088,0.667898,1
0,0,1,0,0.333333,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.714286,0.54936,0.188652,0.435838,0.725693,0.19748,0.767255,0.615514,1
0,0,1,0,0.666667,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.172048,0.644358,0.52973,0.500653,0.273404,0.706741,0.513943,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0.571429,0,0,1,0,0,0,0,0,0.714286,0.065488,0.36428,0.200941,0.504155,0.227452,0.153421,0.967541,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0.285714,1,0,0,0,0,0,0,0,0.428571,0.454821,0.03351,0.209946,0.469645,0.286104,0.374165,0.202475,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.285714,0.417525,0.804995,0.51019,0.286208,0.497143,0.059972,0.524543,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.571429,0,0,0,0,0,0,1,0,0.428571,0.987905,0.178424,0.427589,0.75873,0.849148,0.98168,0.35963,1
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,0.428571,0,1,0,0,0,0,0,0,1,0.604117,0.047545,0.284969,0.36091,0.205207,0.51113,0.382438,1
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.313962,0.603914,0.040455,0.519409,0.81954,0.282653,0.083776,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.285714,0,0,1,0,0,0,0,0,0,0.770919,0.768556,0.552688,0.233388,0.413879,0.689834,0.646608,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,0.571429,1,0,0,0,0,0,0,0,0.857143,0.91317,0.161782,0.401392,0.894426,0.456626,0.755889,0.115316,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.428571,1,0,0,0,0,0,0,0,0.857143,0.957857,0.830258,0.424737,0.086809,0.066408,0.84307,0.909269,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0.428571,0,0,0,0,0,0,1,0,0.714286,0.182914,0.788441,0.88355,0.774392,0.086003,0.404434,0.358408,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.285714,0,0,1,0,0,0,0,0,0.714286,0.208198,0.430585,0.099447,0.505991,0.240236,0.467883,0.110244,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0.428571,0,0,1,0,0,0,0,0,0.142857,0.235967,0.381238,0.41478,0.215199,0.189485,0.353607,0.611728,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.428571,0.112018,0.821276,0.02737,0.758602,0.374326,0.271216,0.919628,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0.285714,0,0,0,0,1,0,0,0,0.714286,0.968888,0.46589,0.706821,0.001867,0.404798,0.576594,0.421515,1
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,0.142857,0,0,0,0,0,0,0,1,0.428571,0.197596,0.133143,0.880931,0.650114,0.351129,0.790028,0.955789,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.444744,0.550154,0.457439,0.841287,0.852259,0.054879,0.632457,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0.857143,0,0,0,1,0,0,0,0,0.571429,0.103148,0.76573,0.150196,0.645713,0.174714,0.69429,0.886939,1
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,0.571429,0,0,0,0,1,0,0,0,0.571429,0.330831,0.749594,0.427274,0.487569,0.76885,0.637495,0.0243,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.142857,0,0,0,0,0,1,0,0,1,0.991134,0.571711,0.046076,0.895611,0.993345,0.530934,0.857652,1
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.258082,0.247269,0.569631,0.988624,0.791788,0.708595,0.350374,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.285714,0.837954,0.629356,0.983498,0.491266,0.090824,0.279894,0.378734,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0.142857,0,0,1,0,0,0,0,0,0.428571,0.771196,0.274865,0.11498,0.727303,0.984712,0.965261,0.776077,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.142857,0,0,0,0,1,0,0,0,0,0.720054,0.855425,0.588554,0.622088,0.486813,0.534321,0.262182,1
0,0,0,1,1,0,0,0,0,0,1,0,0,0.571429,0,0,1,0,0,0,0,0,0.142857,0.436416,0.739118,0.898207,0.09791,0.102677,0.401595,0.710408,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.571429,0,0,0,0,0,0,0,1,1,0.996823,0.594499,0.820838,0.870578,0.009451,0.257801,0.861808,1
0,0,1,0,0.666667,0,0,1,0,0,0,0,0,0.285714,0,0,0,0,1,0,0,0,0.857143,0.507849,0.072461,0.153412,0.389088,0.831815,0.292827,0.063317,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.428571,1,0,0,0,0,0,0,0,0.571429,0.88176,0.829005,0.117609,0.175486,0.24816,0.956098,0.580642,1
0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.142857,0.836219,0.865586,0.297846,0.663716,0.172245,0.172912,0.19921,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0.857143,1,0,0,0,0,0,0,0,0.571429,0.61355,0.909275,0.189191,0.676561,0.071707,0.195163,0.661395,1
0,0,1,0,0.666667,0,0,0,1,0,0,0,0,0.428571,0,1,0,0,0,0,0,0,0,0.870342,0.893669,0.864879,0.359139,0.536946,0.646554,0.117708,1
0,0,1,0,0.666667,0,0,0,0,1,0,0,0,0.571429,0,0,1,0,0,0,0,0,0,0.652209,0.998733,0.261374,0.821495,0.364393,0.838855,0.816047,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0.714286,0,0,1,0,0,0,0,0,0.714286,0.258001,0.126131,0.129007,0.747324,0.964927,0.31405,0.423667,1
0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.571429,0.693468,0.481586,0.753454,0.528471,0.046507,0.228335,0.451668,1
0,0,1,0,0.666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.727476,0.607441,0.168995,0.861799,0.466393,0.104065,0.368569,1
0,0,0,1,1,0,0,0,0,0,0,0,1,0.142857,0,0,0,1,0,0,0,0,0.571429,0.025053,0.776952,0.979892,0.540958,0.105753,0.012031,0.585615,1
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.714286,0.32407,0.905977,0.135471,0.63069,0.474471,0.191643,0.995424,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0.714286,0,1,0,0,0,0,0,0,0,0.846352,0.653632,0.896078,0.24134,0.372756,0.113713,0.034716,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0.142857,0,0,1,0,0,0,0,0,1,0.309531,0.388667,0.495485,0.663977,0.638374,0.259326,0.212049,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,0.857143,0,1,0,0,0,0,0,0,0.857143,0.68999,0.725333,0.898014,0.385131,0.771602,0.721662,0.927359,1
0,0,1,0,0.666667,0,0,0,0,0,0,1,0,0.142857,0,0,0,0,0,0,1,0,0,0.900285,0.427097,0.609595,0.886284,0.394292,0.768131,0.387534,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.285714,0,1,0,0,0,0,0,0,0.571429,0.36854,0.230247,0.502422,0.42793,0.207948,0.441423,0.888824,1
0,1,0,0,0.333333,0,0,0,0,0,1,0,0,0.142857,0,1,0,0,0,0,0,0,0.285714,0.738734,0.859068,0.419677,0.238971,0.45235,0.819147,0.92033,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.714286,0.817637,0.036764,0.445144,0.215112,0.611874,0.296933,0.549843,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.142857,0.448142,0.49804,0.472302,0.298665,0.272209,0.079095,0.69202,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0.571429,0,0,0,0,0,1,0,0,1,0.510436,0.565846,0.456069,0.833422,0.716454,0.930904,0.034222,1
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.428571,0.625467,0.128296,0.329846,0.472512,0.919468,0.63514,0.598652,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.714286,0,0,0,1,0,0,0,0,1,0.516899,0.649002,0.109289,0.849942,0.259005,0.657822,0.298395,1
0,0,0,1,1,0,0,0,0,0,0,1,0,0.142857,0,0,0,0,0,1,0,0,1,0.159327,0.469677,0.407568,0.578582,0.22532,0.852636,0.563612,1
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.811079,0.339946,0.665736,0.125081,0.56998,0.396363,0.175637,1
0,0,1,0,0.666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.285714,0.225434,0.812729,0.870162,0.045639,0.65987,0.698815,0.876283,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0.571429,0,0,1,0,0,0,0,0,1,0.673166,0.130331,0.477149,0.941832,0.141369,0.558948,0.569051,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,0.571429,0,0,0,0,1,0,0,0,0.857143,0.784444,0.98071,0.797568,0.658986,0.694125,0.226713,0.085099,1
0,0,1,0,0.666667,0,0,0,1,0,0,0,0,0.428571,0,0,0,0,0,1,0,0,0.714286,0.370724,0.570192,0.106532,0.574988,0.215716,0.73278,0.835854,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.857143,0.884441,0.583083,0.931305,0.024549,0.007769,0.19488,0.389628,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857143,0.161823,0.81827,0.939957,0.28466,0.729155,0.149297,0.20331,1
0,1,0,0,0.333333,0,0,0,0,1,0,0,0,0.571429,0,0,0,0,0,1,0,0,0.428571,0.720965,0.097263,0.904891,0.554738,0.712055,0.134581,0.833675,1
0,0,0,1,1,0,0,1,0,0,0,0,0,0.857143,0,0,0,0,0,1,0,0,0.428571,0.765371,0.424496,0.363203,0.383483,0.89445,0.129587,0.293103,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,1,0,0,0.571429,0.822633,0.609336,0.582878,0.426771,0.734149,0.618936,0.081501,1
0,1,0,0,0.333333,0,0,0,0,0,1,0,0,0.857143,0,0,1,0,0,0,0,0,0.285714,0.061433,0.626944,0.996572,0.743329,0.187215,0.705847,0.042225,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0.285714,0,0,0,0,0,0,0,1,0.857143,0.17249,0.315173,0.542113,0.303924,0.757396,0.386515,0.065378,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0.714286,0,0,0,0,0,1,0,0,0.285714,0.983971,0.500353,0.511642,0.294297,0.661407,0.669344,0.577508,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.714286,0.728984,0.432597,0.557574,0.616075,0.159651,0.220651,0.900143,1
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.714286,0.464574,0.467069,0.980823,0.566772,0.076856,0.271134,0.807671,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0.428571,0,0,0,0,0,1,0,0,0.142857,0.032248,0.601574,0.356788,0.388579,0.439166,0.777739,0.666133,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,0.857143,0,0,0,0,0,1,0,0,1,0.289502,0.439584,0.867308,0.649406,0.77687,0.512656,0.567947,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.285714,0.14953,0.298437,0.706628,0.305243,0.786633,0.632111,0.63489,1
0,0,0,1,0.666667,0,0,0,0,1,0,0,0,0.285714,1,0,0,0,0,0,0,0,0,0.801713,0.344542,0.779341,0.516347,0.159611,0.390689,0.311606,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,0.714286,0,0,0,0,0,0,1,0,0.714286,0.578339,0.204136,0.841291,0.256237,0.046819,0.697985,0.343146,1
0,1,0,0,0.333333,0,0,0,0,1,0,0,0,0.428571,0,1,0,0,0,0,0,0,0.142857,0.269395,0.040721,0.165363,0.122468,0.791609,0.008323,0.360546,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0.571429,0,0,0,0,0,0,1,0,0.285714,0.259288,0.834829,0.249388,0.716365,0.029596,0.483461,0.372481,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0.571429,0,1,0,0,0,0,0,0,0.285714,0.254628,0.91949,0.689158,0.004026,0.110968,0.205769,0.170902,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0.285714,0,0,0,0,1,0,0,0,1,0.096513,0.351846,0.2522,0.131141,0.36572,0.707389,0.449296,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0.857143,0,0,0,1,0,0,0,0,0.428571,0.548798,0.418904,0.117177,0.054283,0.453923,0.29909,0.55369,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0.714286,0,1,0,0,0,0,0,0,0.285714,0.307978,0.150225,0.636933,0.062568,0.167132,0.094042,0.398798,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0.428571,0,0,0,0,0,0,0,1,0.857143,0.84076,0.61716,0.991083,0.291279,0.050623,0.810199,0.225844,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0.428571,0,0,0,0,0,1,0,0,1,0.168393,0.210432,0.792801,0.215036,0.126165,0.376408,0.845901,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0.142857,0,0,0,0,1,0,0,0,0.285714,0.691908,0.244667,0.011525,0.592018,0.210609,0.318625,0.911785,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,0.571429,0,0,1,0,0,0,0,0,0,0.823635,0.963446,0.440465,0.97309,0.276197,0.957148,0.305395,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.098523,0.285371,0.085387,0.749701,0.238242,0.027152,0.724634,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0.714286,0,0,0,0,0,0,1,0,0.285714,0.578826,0.538592,0.675042,0.632383,0.013285,0.364228,0.315677,1
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,0.428571,0,0,0,0,0,1,0,0,0,0.712109,0.668113,0.096143,0.706025,0.563417,0.494258,0.031166,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0.428571,0,0,0,0,0,0,1,0,0,0.545874,0.256911,0.859785,0.785376,0.641024,0.710134,0.588534,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0.285714,1,0,0,0,0,0,0,0,0.714286,0.995977,0.890336,0.150574,0.228401,0.069822,0.602564,0.044271,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0.714286,0,0,0,0,0,0,1,0,0.285714,0.605658,0.417915,0.033665,0.073458,0.318479,0.230612,0.237868,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0.428571,0,0,1,0,0,0,0,0,1,0.350942,0.203992,0.886482,0.623896,0.87557,0.982717,0.136409,1
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,0.142857,0,1,0,0,0,0,0,0,0.714286,0.042033,0.168404,0.225481,0.773391,0.954115,0.599011,0.150456,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0.428571,0,0,0,0,1,0,0,0,0.857143,0.721399,0.833439,0.244042,0.710864,0.639642,0.246401,0.269901,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0.428571,0,0,1,0,0,0,0,0,0.714286,0.858506,0.199882,0.115468,0.031169,0.06012,0.840431,0.531535,1
0,1,0,0,0.333333,0,0,0,0,1,0,0,0,0.428571,0,0,0,0,0,1,0,0,1,0.868898,0.615835,0.303354,0.280951,0.399674,0.872553,0.983947,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0.857143,0,0,1,0,0,0,0,0,0,0.034601,0.403932,0.240525,0.370576,0.545765,0.107778,0.828488,1
0,0,0,1,1,0,0,0,0,0,1,0,0,0.428571,0,1,0,0,0,0,0,0,0.142857,0.394186,0.156173,0.565175,0.675442,0.606413,0.981377,0.350275,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.571429,1,0,0,0,0,0,0,0,0,0.830211,0.42763,0.710586,0.813583,0.74207,0.428084,0.26062,1
0,0,1,0,0.666667,0,0,0,0,0,0,1,0,0.571429,0,0,0,1,0,0,0,0,0.142857,0.517808,0.693782,0.639801,0.039726,0.318866,0.487138,0.042276,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0.428571,1,0,0,0,0,0,0,0,0.142857,0.637287,0.365371,0.67279,0.278899,0.891203,0.427627,0.387129,1
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,0.142857,0,1,0,0,0,0,0,0,0.428571,0.458127,0.178722,0.246927,0.898814,0.919638,0.880715,0.786179,1
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,0.857143,0,0,0,0,1,0,0,0,0.714286,0.915449,0.94813,0.430369,0.144001,0.853134,0.440819,0.775886,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,0.428571,0,0,0,0,0,1,0,0,1,0.135119,0.77092,0.799916,0.17802,0.457295,0.71605,0.654155,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.285714,0.959785,0.441474,0.769582,0.032215,0.750932,0.789813,0.311587,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.714286,0,0,0,0,0,0,1,0,0.285714,0.586495,0.989775,0.53122,0.860721,0.123302,0.492448,0.891734,1
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,0.714286,0,0,0,0,1,0,0,0,1,0.835563,0.73221,0.167892,0.134091,0.738884,0.17543,0.844031,1
0,1,0,0,0.333333,0,0,0,0,0,1,0,0,0.428571,0,1,0,0,0,0,0,0,0,0.414574,0.866883,0.038461,0.485971,0.024035,0.190374,0.766104,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0.571429,0,0,0,0,0,1,0,0,0.428571,0.897731,0.509455,0.818595,0.102647,0.500016,0.378315,0.238298,1
0,0,1,0,0.333333,1,0,0,0,0,0,0,0,0.428571,0,1,0,0,0,0,0,0,0.857143,0.339523,0.670948,0.51647,0.420958,0.458919,0.057257,0.595207,1
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,0.714286,0,0,0,0,1,0,0,0,0.571429,0.186977,0.065356,0.902321,0.732952,0.599361,0.962103,0.883192,1
0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.285714,0.365847,0.485192,0.560018,0.74711,0.306301,0.098891,0.034129,1
0,0,0,1,1,1,0,0,0,0,0,0,0,0.714286,0,0,1,0,0,0,0,0,0.142857,0.374548,0.636753,0.026761,0.002955,0.496007,0.574612,0.948808,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0.714286,0,0,0,0,0,1,0,0,0.571429,0.569717,0.198792,0.842329,0.04606,0.838576,0.030195,0.516478,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0.714286,1,0,0,0,0,0,0,0,0.142857,0.202664,0.761483,0.927294,0.416101,0.081999,0.232152,0.186771,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.714286,0,0,0,0,0,0,0,1,0.857143,0.277436,0.322218,0.810036,0.906747,0.623333,0.517299,0.681982,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.857143,1,0,0,0,0,0,0,0,0.857143,0.845816,0.258676,0.2293,0.045875,0.722928,0.666714,0.537934,1
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.142857,0.669093,0.620655,0.697234,0.563316,0.95101,0.413733,0.672588,1
0,0,1,0,0.666667,0,0,0,0,0,0,0,1,0.857143,0,0,0,0,1,0,0,0,0.571429,0.781913,0.884873,0.596203,0.883294,0.248649,0.233182,0.873965,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0.142857,0,0,0,0,0,1,0,0,0.142857,0.142617,0.470889,0.107531,0.353043,0.091585,0.291599,0.399407,1
0,0,0,1,0.666667,0,0,0,0,0,0,0,1,0.571429,0,0,0,1,0,0,0,0,0.142857,0.514498,0.737559,0.875833,0.473176,0.43013,0.878275,0.645454,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0.428571,0,0,1,0,0,0,0,0,0.571429,0.194808,0.34777,0.398607,0.213685,0.299876,0.000332,0.620762,1
