@relation anneal-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute family=- numeric
@attribute family=GB numeric
@attribute family=GK numeric
@attribute family=GS numeric
@attribute family=TN numeric
@attribute family=ZA numeric
@attribute family=ZF numeric
@attribute family=ZH numeric
@attribute family=ZM numeric
@attribute family=ZS numeric
@attribute product-type=C numeric
@attribute product-type=H numeric
@attribute product-type=G numeric
@attribute steel=- numeric
@attribute steel=R numeric
@attribute steel=A numeric
@attribute steel=U numeric
@attribute steel=K numeric
@attribute steel=M numeric
@attribute steel=S numeric
@attribute steel=W numeric
@attribute steel=V numeric
@attribute carbon numeric
@attribute hardness numeric
@attribute temper_rolling=T numeric
@attribute condition=- numeric
@attribute condition=S numeric
@attribute condition=A numeric
@attribute condition=X numeric
@attribute formability=- numeric
@attribute formability=1 numeric
@attribute formability=2 numeric
@attribute formability=3 numeric
@attribute formability=4 numeric
@attribute formability=5 numeric
@attribute strength numeric
@attribute non-ageing=N numeric
@attribute surface-finish=- numeric
@attribute surface-finish=P numeric
@attribute surface-finish=M numeric
@attribute surface-quality=- numeric
@attribute surface-quality=D numeric
@attribute surface-quality=E numeric
@attribute surface-quality=F numeric
@attribute surface-quality=G numeric
@attribute enamelability=- numeric
@attribute enamelability=1 numeric
@attribute enamelability=2 numeric
@attribute enamelability=3 numeric
@attribute enamelability=4 numeric
@attribute enamelability=5 numeric
@attribute bc=Y numeric
@attribute bf=Y numeric
@attribute bt=Y numeric
@attribute bw/me=- numeric
@attribute bw/me=B numeric
@attribute bw/me=M numeric
@attribute bl=Y numeric
@attribute m=Y numeric
@attribute chrom=C numeric
@attribute phos=P numeric
@attribute cbond=Y numeric
@attribute marvi=Y numeric
@attribute exptl=Y numeric
@attribute ferro=Y numeric
@attribute corr=Y numeric
@attribute blue/bright/varn/clean=- numeric
@attribute blue/bright/varn/clean=B numeric
@attribute blue/bright/varn/clean=R numeric
@attribute blue/bright/varn/clean=V numeric
@attribute blue/bright/varn/clean=C numeric
@attribute lustre=Y numeric
@attribute jurofm=Y numeric
@attribute s=Y numeric
@attribute p=Y numeric
@attribute shape=SHEET numeric
@attribute thick numeric
@attribute width numeric
@attribute len numeric
@attribute oil=- numeric
@attribute oil=Y numeric
@attribute oil=N numeric
@attribute bore=0 numeric
@attribute bore=500 numeric
@attribute bore=600 numeric
@attribute bore=760 numeric
@attribute packing=- numeric
@attribute packing=1 numeric
@attribute packing=2 numeric
@attribute packing=3 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute NewNumeric12 numeric
@attribute NewNumeric13 numeric
@attribute NewNumeric14 numeric
@attribute NewNumeric15 numeric
@attribute NewNumeric16 numeric
@attribute NewNumeric17 numeric
@attribute NewNumeric18 numeric
@attribute NewNumeric19 numeric
@attribute NewNumeric20 numeric
@attribute NewNumeric21 numeric
@attribute NewNumeric22 numeric
@attribute NewNumeric23 numeric
@attribute NewNumeric24 numeric
@attribute NewNumeric25 numeric
@attribute NewNumeric26 numeric
@attribute class {1,2,3,4,5,U}

@data
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,0,0.361702,0.032787,0,?,?,?,1,0,0,0,?,?,?,?,0.698049,0.786522,0.317009,0.082713,0.879779,0.019217,0.364662,0.218752,0.345689,0.364422,0.661458,0.325358,0.956258,0.890383,0.122474,0.187586,0.17768,0.92677,0.240467,0.521876,0.850977,0.249001,0.037524,0.611848,0.928427,0.431397,0.814129,5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.588235,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.056117,0.013115,0,?,?,?,1,0,0,0,?,?,?,?,0.464186,0.5836,0.919592,0.731239,0.886323,0.681748,0.895985,0.816473,0.413068,0.510275,0.739279,0.065279,0.214539,0.934903,0.700666,0.538526,0.413694,0.346183,0.965305,0.455944,0.64405,0.309952,0.095883,0.261179,0.405962,0.471395,0.316423,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,0.122074,0.399934,0,?,?,?,1,0,0,0,?,?,?,?,0.477248,0.667946,0.669874,0.491404,0.403911,0.155843,0.621358,0.61474,0.647226,0.692254,0.91747,0.525079,0.638588,0.344995,0.321933,0.568517,0.126511,0.660962,0.999348,0.003648,0.032112,0.441479,0.112833,0.422592,0.495778,0.682443,0.040867,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361436,0.4,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.77364,0.66688,0.440358,0.955049,0.038613,0.02461,0.70335,0.61686,0.189374,0.639704,0.183181,0.031912,0.237959,0.400149,0.709069,0.83246,0.481734,0.785146,0.529718,0.489009,0.694104,0.876039,0.96715,0.835864,0.871972,0.466515,0.780507,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.122074,0.865574,0,?,?,?,1,0,0,0,?,?,?,?,0.208318,0.399775,0.25679,0.02743,0.208528,0.258806,0.639591,0.044659,0.05636,0.118051,0.585996,0.299286,0.140652,0.110041,0.871197,0.194375,0.95813,0.046628,0.944173,0.755291,0.938836,0.673867,0.960775,0.832498,0.316731,0.387708,0.430885,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.122074,0.865574,0.156148,0,1,0,1,0,0,0,?,?,?,?,0.964975,0.25694,0.560644,0.629896,0.237327,0.791421,0.524259,0.493858,0.670726,0.893954,0.303721,0.556804,0.277311,0.476109,0.713021,0.403617,0.632646,0.408538,0.984784,0.334954,0.39386,0.126403,0.167274,0.823274,0.206178,0.188785,0.623838,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,0,0,0.785714,0,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.787234,0.419672,0,?,?,?,0,0,1,0,?,?,?,?,0.924963,0.551873,0.662371,0.767909,0.772132,0.527204,0.846557,0.677757,0.123998,0.037273,0.78612,0.393881,0.933772,0.152155,0.475595,0.906497,0.500755,0.521656,0.501689,0.547732,0.092773,0.389964,0.71155,0.159392,0.562722,0.538259,0.690398,3
?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,0,0,?,0,1,0,0,0,1,0,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.015957,0.852459,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.345312,0.364731,0.348086,0.334796,0.103365,0.733212,0.846851,0.210366,0.072495,0.308362,0.752202,0.856703,0.25408,0.142257,0.390244,0.736416,0.302788,0.504848,0.633702,0.572435,0.860629,0.036784,0.726542,0.983943,0.180617,0.872327,0.184732,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.095745,0.340984,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.91513,0.764522,0.446504,0.722534,0.117124,0.762709,0.85686,0.886287,0.703347,0.367574,0.675311,0.567692,0.369352,0.843367,0.612028,0.152553,0.165395,0.330072,0.061806,0.11772,0.895374,0.139402,0.882761,0.78951,0.83116,0.800637,0.219965,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361436,0.865574,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.60009,0.841073,0.166542,0.400823,0.491166,0.36238,0.095456,0.229805,0.690903,0.8008,0.400863,0.886931,0.280291,0.471594,0.556853,0.691429,0.541964,0.673248,0.15379,0.66681,0.054821,0.237197,0.054772,0.719517,0.357674,0.189964,0.554399,2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.095745,0.4,0.12541,?,?,?,1,0,0,0,?,?,?,?,0.80901,0.218085,0.737564,0.723376,0.806135,0.480771,0.081844,0.406528,0.782861,0.057999,0.90405,0.544735,0.359532,0.817637,0.681779,0.997175,0.145214,0.859375,0.547961,0.88285,0.535359,0.735825,0.577229,0.784989,0.60829,0.096174,0.045416,5
?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,0.714286,?,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,0,0,?,?,?,?,1,0.468085,0.399934,0.06168,?,?,?,1,0,0,0,?,?,?,?,0.465451,0.127098,0.71916,0.252283,0.209539,0.848482,0.711917,0.25178,0.207353,0.848659,0.819164,0.873183,0.210795,0.723981,0.594593,0.361114,0.380016,0.341748,0.642926,0.893385,0.232806,0.491951,0.831955,0.393808,0.441697,0.697304,0.068992,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.787234,0.865574,1,?,?,?,1,0,0,0,?,?,?,?,0.782153,0.96979,0.349601,0.249683,0.464433,0.230947,0.494175,0.39941,0.816363,0.296223,0.431519,0.540834,0.259562,0.651028,0.454638,0.495634,0.756128,0.256645,0.161528,0.279268,0.541419,0.874497,0.496177,0.654628,0.103604,0.145098,0.848384,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.015957,0.390164,1,?,?,?,1,0,0,0,?,?,?,?,0.505328,0.011307,0.395118,0.796779,0.8111,0.164907,0.778206,0.111945,0.431456,0.37372,0.09999,0.933536,0.47843,0.920083,0.339501,0.857068,0.565542,0.535584,0.726995,0.181528,0.080324,0.955749,0.1856,0.572921,0.516061,0.172291,0.531576,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.148936,0.852459,1,?,?,?,1,0,0,0,?,?,?,?,0.763533,0.592686,0.962323,0.897286,0.884758,0.891658,0.061464,0.732701,0.892086,0.497445,0.282678,0.353356,0.080794,0.82578,0.800575,0.085942,0.469163,0.039012,0.069568,0.739044,0.469704,0.629254,0.42519,0.80691,0.034428,0.868893,0.264732,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.705882,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.149202,0.865574,0,?,?,?,0,0,1,0,?,?,?,?,0.375194,0.514411,0.961168,0.3143,0.21502,0.160459,0.921475,0.988359,0.126084,0.348628,0.914174,0.797174,0.050148,0.544077,0.580307,0.554362,0.596078,0.730923,0.724303,0.011901,0.733831,0.788092,0.771695,0.393871,0.938165,0.997788,0.120316,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.095745,0.4,0.155943,?,?,?,1,0,0,0,?,?,?,?,0.775666,0.594688,0.728958,0.553327,0.605221,0.525267,0.420832,0.179708,0.627027,0.338879,0.417758,0.667234,0.906394,0.935662,0.504252,0.255007,0.990213,0.559967,0.863465,0.879958,0.320847,0.750395,0.59346,0.110035,0.958034,0.483951,0.847962,5
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.148936,0.983607,0.854508,?,?,?,1,0,0,0,?,?,?,?,0.350192,0.148563,0.884198,0.329295,0.527064,0.981673,0.122912,0.682865,0.317538,0.692685,0.831656,0.108218,0.594541,0.430128,0.77389,0.694318,0.410984,0.814441,0.015783,0.382087,0.630687,0.473267,0.992247,0.649589,0.137053,0.25502,0.163089,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,0,1,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361436,0.865574,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.696806,0.441622,0.836323,0.60954,0.409758,0.348811,0.774909,0.838238,0.678474,0.716159,0.781476,0.88255,0.2598,0.739805,0.954917,0.511978,0.293957,0.649876,0.702435,0.840288,0.681455,0.093528,0.845853,0.757985,0.548524,0.999078,0.824545,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,0,0,0.928571,0,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,0.095745,0.590164,0,?,?,?,1,0,0,0,?,?,?,?,0.924374,0.383023,0.786244,0.803822,0.436586,0.938516,0.154074,0.56632,0.890888,0.386145,0.019003,0.390304,0.498873,0.932116,0.082707,0.77711,0.961295,0.260134,0.525503,0.879384,0.78687,0.06846,0.803336,0.621061,0.925502,0.968815,0.226889,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0.865574,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.422562,0.81075,0.554118,0.941302,0.176335,0.99108,0.863197,0.962083,0.017039,0.383245,0.509171,0.296503,0.068437,0.659467,0.001384,0.388019,0.7895,0.0452,0.066165,0.430453,0.347334,0.696546,0.391408,0.703518,0.957993,0.864529,0.081769,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,0,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.095745,0.013115,0,?,?,?,1,0,0,0,?,?,?,?,0.697111,0.557777,0.012725,0.700359,0.093131,0.445886,0.826486,0.720765,0.739138,0.953027,0.387448,0.66388,0.995092,0.303744,0.200402,0.177172,0.22684,0.369914,0.243717,0.474841,0.148811,0.921139,0.906184,0.699496,0.010059,0.898332,0.63944,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.12234,0.399934,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.82395,0.347875,0.556455,0.579757,0.692605,0.699507,0.674507,0.593825,0.000579,0.27079,0.757979,0.247631,0.761579,0.555618,0.920086,0.492336,0.36879,0.119091,0.729714,0.951443,0.487133,0.594254,0.849675,0.671676,0.856534,0.161372,0.668753,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.529412,?,0,1,0,0,?,?,?,?,?,?,0,?,?,?,?,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.095479,0.098361,1,?,?,?,1,0,0,0,?,?,?,?,0.03379,0.443987,0.316409,0.175246,0.720715,0.903494,0.684284,0.119107,0.444226,0.453702,0.08889,0.786532,0.362022,0.831774,0.966357,0.314461,0.976647,0.902859,0.677551,0.800012,0.804046,0.351123,0.567028,0.037069,0.702709,0.685483,0.971082,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,1,0.095745,0.4,1,?,?,?,1,0,0,0,?,?,?,?,0.118297,0.564111,0.267285,0.429466,0.632933,0.746292,0.399448,0.155054,0.080743,0.618913,0.379789,0.959145,0.29007,0.028372,0.533981,0.539468,0.407384,0.173238,0.805614,0.940963,0.781582,0.008503,0.865886,0.848663,0.54343,0.901495,0.50933,5
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.12234,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.586591,0.488268,0.736486,0.882914,0.225316,0.22396,0.551999,0.952225,0.571125,0.410742,0.139544,0.519452,0.462069,0.783104,0.521743,0.299097,0.504678,0.347427,0.880279,0.267463,0.24839,0.68447,0.610959,0.817628,0.934749,0.953001,0.732508,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,0,0,0.785714,0,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.521277,0.419672,0,?,?,?,1,0,0,0,?,?,?,?,0.46532,0.19401,0.521207,0.437487,0.615346,0.412518,0.918975,0.235215,0.028012,0.402965,0.695247,0.391965,0.4149,0.179657,0.17143,0.157301,0.402476,0.128561,0.696455,0.530339,0.570657,0.901295,0.024577,0.872816,0.401618,0.399511,0.432794,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.787234,0.852459,1,?,?,?,1,0,0,0,?,?,?,?,0.387537,0.689088,0.881179,0.711229,0.234517,0.469538,0.810996,0.652612,0.541305,0.044574,0.576845,0.912122,0.976853,0.120214,0.756959,0.631475,0.794577,0.038879,0.660943,0.436956,0.514096,0.516586,0.996256,0.831762,0.309905,0.840063,0.647811,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,1,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.122074,0.8,1,?,?,?,1,0,0,0,?,?,?,?,0.309269,0.935868,0.400225,0.939377,0.761753,0.536351,0.937634,0.704615,0.600378,0.353368,0.61004,0.761793,0.298872,0.400319,0.606135,0.357842,0.756396,0.826377,0.399117,0.541257,0.863708,0.338629,0.585853,0.593343,0.027876,0.931513,0.04548,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,0,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361436,0.852459,1,?,?,?,1,0,0,0,?,?,?,?,0.064798,0.339821,0.73498,0.70316,0.905999,0.607146,0.993892,0.840096,0.5905,0.308603,0.343574,0.003611,0.842858,0.292319,0.305921,0.539369,0.633928,0.96731,0.818352,0.860073,0.667339,0.441348,0.749225,0.316177,0.356724,0.339691,0.136581,3
?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,0,0.823529,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.14867,0.399344,0,?,?,?,1,0,0,0,?,?,?,?,0.35468,0.832906,0.022731,0.615215,0.209056,0.365645,0.109421,0.426611,0.938541,0.685777,0.740821,0.297746,0.177343,0.638399,0.970633,0.956872,0.765555,0.52225,0.491632,0.41831,0.230016,0.727956,0.485039,0.049339,0.320147,0.899743,0.27271,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361702,0.327869,1,?,?,?,1,0,0,0,?,?,?,?,0.703251,0.195333,0.523754,0.53252,0.216276,0.494355,0.315937,0.50564,0.114674,0.335386,0.447489,0.832992,0.005899,0.163608,0.103548,0.232137,0.404376,0.496258,0.868026,0.21491,0.12206,0.841319,0.359763,0.027214,0.331244,0.882517,0.861658,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.588235,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.095745,0.819672,1,?,?,?,1,0,0,0,?,?,?,?,0.093037,0.940126,0.750057,0.441015,0.661172,0.009729,0.190712,0.958644,0.83878,0.462639,0.702933,0.866831,0.966654,0.117595,0.094553,0.35184,0.534853,0.206369,0.11719,0.812695,0.563157,0.790216,0.470503,0.331518,0.208346,0.848816,0.58607,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.12234,0.865574,0,?,?,?,1,0,0,0,?,?,?,?,0.87499,0.24782,0.032713,0.134103,0.539824,0.72986,0.899887,0.789778,0.357962,0.494008,0.502522,0.963234,0.646225,0.347114,0.020427,0.473552,0.897304,0.963335,0.062631,0.686662,0.012717,0.930735,0.173754,0.173671,0.845804,0.728945,0.383508,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.122074,0.4,0.156148,0,0,1,1,0,0,0,?,?,?,?,0.60459,0.400007,0.524515,0.058487,0.04048,0.027544,0.268295,0.896376,0.735464,0.033165,0.228938,0.787012,0.987636,0.178943,0.852305,0.781843,0.795286,0.536005,0.518091,0.319873,0.584835,0.37128,0.460962,0.981646,0.252746,0.034729,0.343843,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,0,1,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.12234,0.865574,0,?,?,?,1,0,0,0,?,?,?,?,0.542409,0.363036,0.518245,0.492971,0.133083,0.164331,0.47458,0.848488,0.722511,0.631571,0.641076,0.891736,0.143659,0.284085,0.788865,0.751926,0.058177,0.767514,0.355488,0.186297,0.877412,0.676276,0.023225,0.655352,0.458664,0.578567,0.604824,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,0,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.096011,0.8,0,?,?,?,1,0,0,0,?,?,?,?,0.417528,0.649097,0.256482,0.184328,0.159177,0.991696,0.440509,0.848499,0.379487,0.961668,0.919051,0.264638,0.291625,0.874244,0.089863,0.10577,0.306375,0.820637,0.936158,0.979949,0.664958,0.63429,0.546637,0.65387,0.040591,0.923165,0.27083,3
